Gene	sgRNA	OMM1|beta	OMM1|z	OMM1|p-value	OMM1|fdr	OMM1|wald-p-value	OMM1|wald-fdr
WDR89	5	0.15897	1.495	0.1374	0.5465	0.13491	0.61417
WDR90	5	0.12052	1.105	0.26064	0.70517	0.26916	0.69965
WDR91	5	0.13176	1.217	0.22065	0.66349	0.22362	0.67443
WDR92	5	-0.844	-3.1214	0.0018327	0.036184	0.0018002	0.039337
WDR93	5	-0.2364	-1.2888	0.25469	0.70018	0.19745	0.65846
WDR96	5	0.1686	0.91382	0.11402	0.49637	0.36081	0.74521
WDSUB1	5	0.014316	0.16935	0.82345	0.96826	0.86552	0.95823
WDTC1	5	-0.073819	-0.76903	0.72281	0.94469	0.44187	0.78543
WDYHV1	6	0.20309	1.2799	0.034044	0.25887	0.20057	0.65938
WEE1	5	-2.772	-6.7744	0	0	1.2491e-11	1.7301e-08
WEE2	5	0.13146	1.0227	0.22176	0.66495	0.30643	0.71873
WFDC1	5	0.13147	1.228	0.22176	0.66495	0.21943	0.67268
WFDC10A	3	0.14325	0.95775	0.30951	0.75311	0.33819	0.73435
WFDC10B	7	0.017164	0.20722	0.73864	0.94932	0.83584	0.947
WFDC11	5	0.092577	0.79374	0.38559	0.80718	0.42735	0.77793
WFDC12	5	0.016165	0.13978	0.81278	0.96703	0.88883	0.9654
WFDC13	2	0.15122	0.77553	0.39348	0.81138	0.43802	0.78375
WFDC2	5	0.018534	0.2017	0.79746	0.96383	0.84015	0.94821
WFDC3	5	0.26424	2.0504	0.01133	0.13395	0.040321	0.40485
WFDC5	5	0.1203	1.3563	0.2613	0.70582	0.175	0.64588
WFDC6	5	-0.11663	-0.9399	0.55387	0.89124	0.34727	0.74003
WFDC8	5	0.15594	1.3471	0.14556	0.55963	0.17795	0.64843
WFDC9	3	0.0087507	0.054313	0.93269	0.98842	0.95669	0.98662
WFIKKN1	5	-0.013616	-0.20353	0.97945	0.99593	0.83872	0.94785
WFIKKN2	5	-0.033826	-0.27145	0.91442	0.98575	0.78605	0.93006
WFS1	5	0.10668	1.1828	0.31995	0.76073	0.23688	0.68053
WHAMM	5	-0.064184	-0.56073	0.76736	0.95806	0.57498	0.85012
WHSC1	5	0.087802	0.78398	0.41081	0.82363	0.43305	0.78072
WHSC1L1	5	0.14571	0.92443	0.17466	0.60256	0.35526	0.74219
WIBG	5	-0.10562	-1.2025	0.59258	0.90446	0.22916	0.67747
WIF1	5	0.29526	0.90845	0.0043874	0.067753	0.36364	0.74694
WIPF1	5	0.20312	1.6628	0.052982	0.33426	0.096356	0.57035
WIPF2	5	-0.0040839	-0.031569	0.92575	0.98768	0.97482	0.993
WIPF3	5	0.22184	1.6073	0.032545	0.25129	0.108	0.58466
WIPI1	5	0.012375	0.11804	0.83439	0.96948	0.90603	0.97229
WIPI2	5	0.093927	1.1701	0.37926	0.80569	0.24198	0.68503
WISP1	17	0.17312	2.7208	0.0018327	0.036184	0.0065127	0.1035
WISP2	5	0.087491	1.1447	0.41253	0.82473	0.25233	0.69007
WISP3	5	0.17692	1.3962	0.095524	0.45674	0.16267	0.63666
WIZ	5	-0.28538	-2.316	0.18083	0.61318	0.020559	0.24731
WLS	5	0.08597	1.039	0.4198	0.82964	0.29879	0.71795
WNK1	5	-0.12468	-1.0235	0.52732	0.88261	0.30606	0.71859
WNK3	5	0.23716	1.3637	0.022215	0.20315	0.17266	0.64506
WNK4	5	-0.089773	-1.0882	0.65728	0.9272	0.2765	0.70535
WNT1	5	-0.17167	-1.4202	0.3927	0.81094	0.15556	0.63181
WNT10A	5	0.11849	1.1034	0.26724	0.7111	0.26986	0.69995
WNT10B	5	-0.0048765	-0.057919	0.92986	0.98814	0.95381	0.98559
WNT11	5	0.014544	0.1529	0.82234	0.96811	0.87847	0.96269
WNT16	5	0.23566	1.789	0.022937	0.20588	0.073622	0.52602
WNT2	5	0.11841	1.1647	0.26758	0.71135	0.24414	0.68671
WNT2B	5	-0.17122	-2.2718	0.39398	0.81176	0.023097	0.27112
WNT3	5	0.1107	0.93299	0.30173	0.74465	0.35082	0.74125
WNT3A	5	0.082365	0.66354	0.43652	0.83653	0.50699	0.81939
WNT4	5	0.23452	1.6665	0.023548	0.20835	0.095606	0.5689
WNT5A	5	0.10318	1.0875	0.33544	0.771	0.27681	0.70567
WNT5B	5	0.076696	0.5593	0.46796	0.85113	0.57596	0.85054
WNT6	4	0.11015	0.54647	0.37149	0.80069	0.58474	0.85351
WNT7A	5	0.060461	0.49515	0.55581	0.89143	0.62049	0.86887
WNT7B	5	-0.086431	-0.98126	0.66955	0.93071	0.32646	0.72869
WNT8A	5	0.059294	0.64642	0.56192	0.89334	0.51801	0.82373
WNT8B	5	0.0834	0.85325	0.43208	0.83403	0.39352	0.76053
WNT9A	5	0.2017	1.5516	0.054371	0.33689	0.12075	0.59799
WNT9B	5	0.012261	0.072003	0.835	0.96956	0.9426	0.98271
WRAP53	5	0.051077	0.45171	0.60863	0.90962	0.65148	0.88138
WRAP73	5	0.19393	1.5521	0.066034	0.38024	0.12064	0.59799
WRB	5	-0.0043127	-0.025469	0.92708	0.98787	0.97968	0.99437
WRN	5	0.20541	1.5586	0.050317	0.32461	0.1191	0.59716
WRNIP1	5	0.092612	0.98773	0.38526	0.80712	0.32328	0.72687
WSB1	5	0.15159	0.87343	0.15745	0.57775	0.38243	0.75602
WSB2	8	-0.23901	-2.2639	0.16567	0.59422	0.02358	0.27419
WSCD1	5	0.12814	1.3152	0.23276	0.67499	0.18846	0.65257
WSCD2	5	0.19429	1.3732	0.065645	0.37933	0.16968	0.64254
WT1	5	0.022001	0.18459	0.77763	0.95959	0.85355	0.95315
WTAP	5	-0.7773	-3.1489	0.0028879	0.05	0.001639	0.036643
WTIP	5	0.056992	0.74509	0.57425	0.89819	0.45622	0.79373
WWC1	5	0.15579	1.2576	0.14578	0.55977	0.20852	0.66425
WWC2	5	0.13456	0.98566	0.21137	0.64966	0.3243	0.72692
WWC3	5	0.12889	1.3468	0.22959	0.67187	0.17806	0.64843
WWOX	8	0.17524	1.6041	0.035766	0.26722	0.10869	0.58475
WWP1	5	0.089137	0.71123	0.40353	0.81817	0.47694	0.80164
WWP2	14	-0.064712	-1.0758	0.74653	0.9519	0.28203	0.70852
WWTR1	5	-0.37538	-2.5805	0.091858	0.44872	0.0098651	0.14314
XAB2	5	-2.4081	-6.0697	0	0	1.2812e-09	7.2089e-07
XAF1	5	0.072309	0.72837	0.49239	0.86304	0.46639	0.798
XAGE2	4	0.176	1.6801	0.14223	0.55431	0.092933	0.56499
XAGE3	3	-0.21279	-1.4691	0.35971	0.79196	0.14179	0.62262
XAGE5	2	0.33902	1.2839	0.033433	0.25628	0.19917	0.65902
XBP1	5	0.23676	1.578	0.022437	0.20394	0.11457	0.59043
XCL1	2	-0.11392	-0.71978	0.59497	0.90541	0.47166	0.79972
XCL2	4	0.059979	0.58717	0.61868	0.91336	0.55709	0.84141
XCR1	5	0.13462	1.0358	0.21115	0.64958	0.30028	0.71836
XDH	5	-0.028075	-0.34884	0.94463	0.99035	0.72721	0.90966
XG	5	0.23685	1.9795	0.022326	0.20365	0.047757	0.44008
XIAP	5	0.22567	1.6342	0.029712	0.24013	0.10221	0.57669
XIRP1	5	0.042025	0.32766	0.65978	0.9272	0.74317	0.91578
XIRP2	5	0.080588	0.53736	0.44635	0.84175	0.59102	0.85617
XK	5	0.21842	1.6067	0.03671	0.26991	0.10813	0.58466
XKR3	5	0.21684	1.0312	0.038321	0.27711	0.30243	0.71836
XKR4	5	0.017599	0.18633	0.80351	0.96569	0.85218	0.95246
XKR6	5	0.11196	1.1339	0.29607	0.74031	0.25685	0.69156
XKR7	5	0.10443	1.033	0.32911	0.76596	0.30159	0.71836
XKR8	5	-0.17841	-1.636	0.37571	0.80315	0.10184	0.57669
XKR9	5	-0.070224	-0.29625	0.73859	0.94932	0.76704	0.92431
XKRX	5	0.16488	1.0251	0.12301	0.5168	0.30531	0.71836
XPA	5	0.14616	0.99596	0.17339	0.60143	0.31927	0.72538
XPC	5	0.12432	1.6276	0.24697	0.69106	0.1036	0.57807
XPNPEP1	5	0.093789	0.90132	0.3801	0.80641	0.36742	0.74886
XPNPEP2	5	0.27752	1.6278	0.0077752	0.10495	0.10356	0.57804
XPNPEP3	5	-0.092665	-0.91925	0.64434	0.92329	0.35796	0.7442
XPO1	5	-1.6593	-4.4475	0	0	8.6863e-06	0.00065716
XPO4	5	-0.073631	-0.5193	0.72337	0.94507	0.60355	0.86299
XPO5	5	-0.072804	-0.63285	0.72731	0.94549	0.52683	0.82756
XPO6	5	-0.15886	-1.0864	0.42658	0.83227	0.27732	0.70612
XPO7	5	0.072718	0.63265	0.49017	0.862	0.52696	0.82756
XPOT	5	-0.34232	-2.1787	0.11879	0.50856	0.029357	0.32409
XPR1	5	-0.11199	-1.0857	0.56987	0.89491	0.2776	0.70612
XRCC1	5	-0.057745	-0.6955	0.79451	0.96279	0.48674	0.80695
XRCC2	5	0.030451	0.20565	0.72509	0.94549	0.83706	0.94734
XRCC3	5	-0.091349	-0.87956	0.65112	0.92543	0.3791	0.75493
XRCC4	5	-0.30474	-1.2191	0.15689	0.577	0.22281	0.67421
XRCC5	5	-1.1027	-3.9879	0.00016661	0.0049505	6.6657e-05	0.0031805
XRCC6	5	-1.383	-4.2894	0	0	1.7913e-05	0.0011607
XRCC6BP1	4	-0.1122	-1.0025	0.57886	0.90079	0.31612	0.72436
XRN1	5	-0.18067	-1.4088	0.3701	0.79998	0.15889	0.63317
XRN2	5	-0.58752	-2.6942	0.014717	0.15718	0.0070564	0.11039
XRRA1	5	-0.075849	-0.40735	0.71354	0.94201	0.68375	0.89286
XXYLT1	5	0.039266	0.46045	0.67466	0.9308	0.64519	0.87848
XYLB	5	-0.027206	-0.36441	0.94896	0.99084	0.71555	0.90661
XYLT1	5	0.056789	0.62281	0.57603	0.89958	0.53341	0.83077
XYLT2	5	0.056603	0.83677	0.57703	0.89964	0.40272	0.76635
YAE1D1	7	-1.1467	-3.1375	0	0	0.0017039	0.037831
YAF2	14	0.042179	0.42817	0.38893	0.80913	0.66852	0.88741
YAP1	6	0.014251	0.13434	0.78652	0.96216	0.89313	0.96723
YARS	5	-1.9363	-5.2385	0	0	1.6191e-07	3.1347e-05
YARS2	5	-0.58669	-2.9822	0.014717	0.15718	0.0028619	0.055141
YBEY	5	0.079642	0.89293	0.45129	0.8444	0.3719	0.75076
YBX1	2	-1.1957	-2.1556	0.011385	0.13416	0.031113	0.3387
YBX2	5	0.08457	0.7419	0.42641	0.83225	0.45815	0.79396
YBX3	6	0.0079794	0.077496	0.82545	0.96846	0.93823	0.98219
YDJC	5	0.21348	1.4657	0.042097	0.29357	0.14274	0.62317
YEATS2	5	-0.20504	-1.4897	0.31417	0.75618	0.1363	0.61559
YEATS4	5	-0.68773	-2.6816	0.0063868	0.091197	0.0073268	0.11324
YES1	5	0.065987	0.46282	0.52755	0.88272	0.64349	0.87812
YIF1A	5	-0.028883	-0.3371	0.9393	0.98941	0.73604	0.91285
YIF1B	5	0.16138	1.4159	0.13007	0.53034	0.15681	0.63305
YIPF1	5	0.12874	1.2885	0.23059	0.67342	0.19758	0.65852
YIPF2	5	-0.29214	-2.417	0.172	0.60089	0.015648	0.20198
YIPF3	5	-0.22946	-1.786	0.26747	0.71116	0.074103	0.52618
YIPF4	5	0.15651	0.82442	0.1439	0.55768	0.4097	0.76989
YIPF5	5	-0.022872	-0.14157	0.9709	0.99341	0.88742	0.96528
YIPF6	5	0.21793	1.91	0.037154	0.27217	0.056138	0.47069
YIPF7	5	0.051668	0.65521	0.60508	0.90822	0.51233	0.82143
YJEFN3	5	-0.28999	-1.6833	0.17461	0.60256	0.092312	0.5643
YKT6	5	-1.3512	-4.0631	0	0	4.842e-05	0.0025255
YLPM1	5	-0.027774	-0.26657	0.94624	0.99035	0.7898	0.93099
YME1L1	5	0.0057806	0.064103	0.8696	0.97627	0.94889	0.98509
YOD1	4	-0.031901	-0.28967	0.90098	0.98198	0.77207	0.92581
YPEL1	5	-0.17161	-1.2377	0.39281	0.81094	0.21582	0.66953
YPEL2	5	0.014348	0.16028	0.82334	0.96826	0.87266	0.96069
YPEL3	8	-0.31661	-2.5971	0.073087	0.4022	0.0094016	0.13785
YPEL4	5	-0.028437	-0.3957	0.94257	0.99008	0.69233	0.89774
YPEL5	5	-0.5486	-2.7527	0.020604	0.19253	0.0059099	0.095868
YRDC	5	-2.7479	-6.9735	0	0	3.0926e-12	6.9606e-09
YTHDC1	5	-0.52709	-2.4128	0.024658	0.21315	0.015832	0.20363
YTHDC2	5	-0.10663	-0.72554	0.58908	0.90395	0.46812	0.79824
YTHDF1	5	0.040664	0.45076	0.66867	0.93071	0.65216	0.88186
YTHDF2	5	-0.17343	-1.167	0.38809	0.80824	0.2432	0.68566
YWHAB	5	-0.010603	-0.09856	0.96229	0.99284	0.92149	0.97649
YWHAE	4	-0.50991	-1.9812	0.05376	0.33506	0.047574	0.43941
YWHAG	5	-0.29685	-1.9451	0.16661	0.59547	0.051764	0.45529
YWHAH	5	0.22346	1.8657	0.03149	0.24803	0.06208	0.49259
YWHAQ	5	-0.10957	-0.88296	0.57897	0.9008	0.37726	0.75352
YWHAZ	3	-0.36385	-1.6789	0.17905	0.6098	0.093162	0.56499
YY1	5	-0.75928	-3.1701	0.0033322	0.054745	0.0015237	0.034597
YY1AP1	5	-0.039266	-0.35971	0.88632	0.9798	0.71907	0.90809
YY2	5	0.27532	1.9195	0.0083306	0.11013	0.054918	0.46622
ZACN	5	-0.13158	-1.0828	0.5055	0.87081	0.27889	0.70683
ZADH2	5	0.22319	2.0173	0.031656	0.24902	0.043664	0.42066
ZAK	5	0.042638	0.35355	0.65639	0.9272	0.72368	0.90834
ZAP70	5	0.071234	0.94584	0.49878	0.86731	0.34423	0.7383
ZAR1	5	0.090096	1.0759	0.39842	0.81402	0.28198	0.70852
ZAR1L	5	0.11231	1.3061	0.29424	0.7386	0.19153	0.6539
ZBBX	5	0.09623	0.7519	0.36904	0.79897	0.45211	0.79128
ZBED1	5	0.24123	1.9599	0.020104	0.18993	0.050008	0.44866
ZBED2	5	0.054908	0.68896	0.58603	0.90323	0.49085	0.80847
ZBED3	5	0.045206	0.30807	0.64312	0.92278	0.75803	0.92194
ZBED4	5	-0.14392	-1.0479	0.46884	0.85113	0.2947	0.7153
ZBED6	5	0.11565	1.1165	0.27874	0.72167	0.26422	0.69584
ZBED6CL	5	0.13578	1.0595	0.20704	0.64454	0.28938	0.71165
ZBP1	5	0.12662	0.96233	0.2382	0.6809	0.33588	0.73361
ZBTB1	5	0.23791	1.5822	0.021826	0.20082	0.11362	0.58973
ZBTB10	5	-0.12876	-1.0596	0.515	0.87663	0.28932	0.71165
ZBTB11	5	-0.73884	-2.9067	0.0041097	0.064292	0.0036531	0.066442
ZBTB12	5	-0.13834	-1.1903	0.4855	0.85967	0.23391	0.67912
ZBTB14	5	0.04199	0.26513	0.65989	0.9272	0.79091	0.93122
ZBTB16	5	0.12107	1.4772	0.25819	0.70312	0.13962	0.62059
ZBTB17	5	-0.41516	-2.7243	0.066644	0.38265	0.0064434	0.10285
ZBTB18	5	0.027964	0.29592	0.74081	0.9496	0.76729	0.92431
ZBTB2	5	-0.31455	-1.6149	0.14617	0.56033	0.10634	0.58228
ZBTB20	5	0.16174	1.1308	0.12946	0.52977	0.25812	0.69156
ZBTB21	5	0.25726	1.7709	0.013496	0.14935	0.076576	0.5336
ZBTB22	5	0.070376	0.6393	0.50355	0.86999	0.52262	0.82577
ZBTB24	5	0.04123	0.23143	0.66511	0.92959	0.81698	0.94166
ZBTB25	5	0.12717	0.94378	0.23625	0.67974	0.34528	0.7388
ZBTB26	5	0.14933	1.1247	0.16495	0.59222	0.26074	0.69316
ZBTB3	5	-0.017605	-0.15015	0.99989	0.99994	0.88064	0.96328
ZBTB32	5	-0.067302	-0.83933	0.75158	0.95281	0.40128	0.76493
ZBTB33	5	0.05329	0.33709	0.59536	0.90541	0.73605	0.91285
ZBTB34	5	-0.12186	-1.3048	0.53582	0.88611	0.19195	0.6541
ZBTB37	5	-0.062535	-0.69677	0.7743	0.9592	0.48595	0.80665
ZBTB38	5	0.014523	0.15707	0.8225	0.96811	0.87519	0.96143
ZBTB39	5	-0.16645	-1.4354	0.40703	0.82154	0.15119	0.63054
ZBTB4	5	0.14687	1.5066	0.1715	0.60054	0.13192	0.60933
ZBTB40	5	-0.041186	-0.40199	0.87615	0.97733	0.68769	0.89543
ZBTB41	5	0.036297	0.13835	0.6911	0.93546	0.88996	0.96553
ZBTB42	5	-0.037082	-0.4803	0.89659	0.98027	0.63101	0.87308
ZBTB43	5	0.099103	0.81276	0.35394	0.78791	0.41636	0.77333
ZBTB44	5	-0.011402	-0.087545	0.96712	0.99341	0.93024	0.9797
ZBTB45	5	0.026838	0.34552	0.74808	0.9519	0.72971	0.9106
ZBTB46	5	0.092702	1.256	0.38482	0.80712	0.20913	0.66425
ZBTB47	5	0.093357	0.69446	0.38209	0.80712	0.4874	0.80715
ZBTB48	5	0.064327	0.68417	0.53577	0.88611	0.49387	0.81062
ZBTB49	5	0.039336	0.47104	0.67439	0.9308	0.63761	0.87532
ZBTB5	5	0.086814	0.72152	0.41592	0.82779	0.47059	0.79923
ZBTB6	5	0.037792	0.19242	0.68249	0.93289	0.84741	0.95031
ZBTB7A	5	-0.2617	-1.8741	0.21493	0.65416	0.060911	0.48919
ZBTB7B	4	0.17772	1.1313	0.13718	0.5461	0.25792	0.69156
ZBTB7C	5	0.11756	1.3934	0.27124	0.71506	0.16349	0.63666
ZBTB8A	5	0.15007	0.9929	0.16256	0.58787	0.32076	0.72571
ZBTB8B	5	0.14813	1.2866	0.16878	0.59776	0.19823	0.65892
ZBTB8OS	5	-1.5276	-4.655	0	0	3.2404e-06	0.0002932
ZBTB9	5	-0.0073883	-0.069759	0.94335	0.99009	0.94439	0.98331
ZC2HC1A	5	0.19561	0.84492	0.063534	0.3724	0.39815	0.7634
ZC2HC1B	4	0.043776	0.37374	0.70654	0.94056	0.7086	0.90432
ZC2HC1C	5	0.081147	0.82729	0.44319	0.84009	0.40807	0.76909
ZC3H10	5	0.035985	0.27474	0.69255	0.93569	0.78352	0.92892
ZC3H11A	5	0.16061	0.97727	0.13257	0.53628	0.32844	0.73064
ZC3H12A	5	0.076093	0.66191	0.47068	0.85188	0.50803	0.81997
ZC3H12B	5	0.22292	1.7457	0.031934	0.24968	0.080872	0.54199
ZC3H12C	5	-0.0020094	-0.022214	0.9142	0.98557	0.98228	0.99472
ZC3H13	5	-0.33289	-1.7269	0.12735	0.5254	0.084186	0.54843
ZC3H14	12	0.11076	1.5947	0.092913	0.45082	0.11079	0.58557
ZC3H15	5	0.0079874	0.053229	0.8586	0.97292	0.95755	0.98662
ZC3H18	5	-0.60961	-3.0602	0.011885	0.13736	0.0022118	0.045435
ZC3H3	5	-0.20711	-1.8478	0.31034	0.75333	0.064638	0.50079
ZC3H4	4	-0.25295	-1.68	0.26497	0.70955	0.09296	0.56499
ZC3H6	5	-0.1403	-1.1466	0.4799	0.85669	0.25154	0.68912
ZC3H7A	5	-0.13839	-1.4508	0.48534	0.85966	0.14685	0.62746
ZC3H7B	5	0.054423	0.61082	0.5893	0.90406	0.54132	0.83448
ZC3H8	5	-0.4788	-2.6754	0.038376	0.27718	0.0074631	0.11465
ZC3HAV1	5	-0.17196	-1.5733	0.39187	0.81094	0.11565	0.59174
ZC3HAV1L	5	0.042905	0.31395	0.65523	0.92694	0.75356	0.91984
ZC3HC1	5	-0.11048	-1.2226	0.5752	0.89873	0.22149	0.67329
ZC4H2	5	0.32288	1.4712	0.0021104	0.040254	0.14124	0.6222
ZCCHC10	5	-0.0094031	-0.062915	0.95563	0.99208	0.94983	0.98521
ZCCHC11	5	-0.041026	-0.45416	0.87682	0.97752	0.64971	0.88053
ZCCHC12	5	0.17592	1.4478	0.097412	0.46085	0.14767	0.62776
ZCCHC13	5	0.22938	1.6113	0.027269	0.22774	0.10711	0.58254
ZCCHC14	5	0.14498	1.4355	0.17666	0.6054	0.15115	0.63054
ZCCHC16	5	0.29047	1.8049	0.0051649	0.076796	0.071094	0.51869
ZCCHC17	5	0.17909	1.277	0.091247	0.4472	0.20161	0.65991
ZCCHC18	5	0.16349	1.3967	0.12618	0.52338	0.1625	0.63666
ZCCHC2	5	0.26019	1.7566	0.012218	0.14013	0.078987	0.53932
ZCCHC24	5	-0.069712	-0.74027	0.74098	0.94974	0.45914	0.79396
ZCCHC3	5	0.15969	1.4449	0.13507	0.54093	0.14849	0.62876
ZCCHC4	5	0.13442	0.98594	0.21176	0.64997	0.32416	0.72692
ZCCHC5	5	0.22142	1.7814	0.033322	0.25575	0.07484	0.52852
ZCCHC6	5	0.04882	0.32525	0.62129	0.91339	0.74499	0.91633
ZCCHC7	5	-0.0086152	-0.10341	0.95057	0.99097	0.91764	0.97506
ZCCHC9	5	-0.79328	-2.9291	0.0025547	0.045908	0.0033991	0.062813
ZCRB1	5	-0.27119	-1.518	0.20121	0.63787	0.12903	0.60454
ZCWPW1	5	0.097068	1.0479	0.36488	0.79581	0.2947	0.7153
ZCWPW2	5	0.05512	0.22655	0.58486	0.90266	0.82077	0.94216
ZDBF2	5	-0.030587	-0.24424	0.93152	0.98828	0.80705	0.93768
ZDHHC1	5	-0.020663	-0.2303	0.98328	0.99634	0.81786	0.94182
ZDHHC11	5	0.072068	1.1932	0.49384	0.86406	0.23278	0.67845
ZDHHC12	5	-0.0079604	-0.072281	0.94602	0.99035	0.94238	0.9826
ZDHHC13	5	0.24137	1.2572	0.020104	0.18993	0.20869	0.66425
ZDHHC14	5	-0.010889	-0.070897	0.96379	0.99302	0.94348	0.98306
ZDHHC15	5	0.12101	1.3383	0.25847	0.70334	0.18081	0.64954
ZDHHC16	5	0.15249	1.3462	0.15556	0.57421	0.17824	0.64843
ZDHHC17	5	0.047631	0.34005	0.62929	0.91632	0.73382	0.91213
ZDHHC18	5	-0.16284	-1.2103	0.41575	0.82764	0.22615	0.67559
ZDHHC19	5	-0.053356	-0.56414	0.81623	0.96761	0.57266	0.84855
ZDHHC2	5	0.089044	0.54869	0.40392	0.81857	0.58322	0.85312
ZDHHC20	5	-0.11931	-0.89884	0.54471	0.88948	0.36874	0.74931
ZDHHC21	5	0.033296	0.20998	0.70871	0.94177	0.83368	0.94659
ZDHHC22	5	0.14073	1.4115	0.19121	0.62636	0.1581	0.63317
ZDHHC23	5	0.035266	0.34553	0.69671	0.93735	0.72969	0.9106
ZDHHC24	5	0.016892	0.2635	0.80829	0.96622	0.79216	0.93166
ZDHHC3	5	0.19308	1.4346	0.067977	0.38673	0.1514	0.63054
ZDHHC4	5	0.061256	0.44954	0.55176	0.89122	0.65304	0.88216
ZDHHC5	5	-0.17486	-1.3665	0.38465	0.80712	0.17177	0.64504
ZDHHC6	5	0.075868	0.90535	0.47173	0.85196	0.36528	0.74764
ZDHHC7	5	-0.059426	-0.37386	0.78729	0.96252	0.70851	0.90432
ZDHHC8	5	-0.012103	-0.11807	0.97062	0.99341	0.90601	0.97229
ZDHHC9	5	0.18453	1.4104	0.080751	0.42125	0.15843	0.63317
ZEB1	5	0.1875	1.721	0.075864	0.40813	0.085242	0.54974
ZEB2	5	-0.479	-2.4792	0.038154	0.2769	0.013169	0.17869
ZER1	5	0.037159	0.50216	0.68644	0.93389	0.61555	0.86684
ZFAND1	5	-0.028633	-0.21728	0.9413	0.99002	0.82799	0.94428
ZFAND2A	5	0.083915	0.78808	0.42986	0.83299	0.43065	0.77973
ZFAND2B	5	0.0099929	0.087118	0.84766	0.97129	0.93058	0.97988
ZFAND3	5	-0.12336	-1.264	0.53132	0.8847	0.20623	0.6634
ZFAND4	5	0.058074	0.57882	0.56859	0.89486	0.56271	0.84412
ZFAND5	5	-0.3931	-2.0251	0.080195	0.41952	0.042856	0.41639
ZFAND6	6	-0.035148	-0.30548	0.91603	0.9862	0.76	0.92194
ZFAT	5	-0.058078	-0.38827	0.79346	0.96279	0.69782	0.90017
ZFC3H1	5	-0.34123	-2.4582	0.11974	0.51065	0.013964	0.18694
ZFHX2	5	-0.11245	-1.0343	0.56803	0.89486	0.30102	0.71836
ZFHX3	5	0.083201	0.55802	0.43308	0.83456	0.57683	0.85088
ZFHX4	5	0.097351	0.89894	0.36332	0.79485	0.36869	0.74931
ZFP1	5	0.074602	0.5889	0.47923	0.85665	0.55593	0.84076
ZFP14	5	0.049589	0.41721	0.61718	0.91267	0.67652	0.89064
ZFP2	5	0.1892	1.3733	0.073809	0.40351	0.16966	0.64254
ZFP28	5	0.066695	0.4338	0.52277	0.87956	0.66443	0.88604
ZFP3	5	-0.010665	-0.098645	0.96268	0.99295	0.92142	0.97649
ZFP30	5	0.072238	0.43165	0.49261	0.86309	0.666	0.88632
ZFP36	5	0.061236	0.50349	0.55187	0.89122	0.61462	0.86684
ZFP36L1	5	0.050745	0.60127	0.61074	0.9102	0.54766	0.83668
ZFP36L2	5	-0.27751	-1.0501	0.19188	0.62756	0.29367	0.71443
ZFP37	5	-0.055147	-0.39514	0.80718	0.96591	0.69274	0.89795
ZFP41	5	-0.075129	-0.53563	0.71687	0.94302	0.59222	0.85678
ZFP42	5	0.092356	0.74798	0.38698	0.80824	0.45447	0.7928
ZFP57	5	-0.050622	-0.61384	0.82928	0.96907	0.53932	0.83356
ZFP62	5	0.050293	0.55455	0.61341	0.91131	0.5792	0.85212
ZFP64	4	0.14989	1.1084	0.21387	0.65327	0.26769	0.69858
ZFP69	5	-0.0063462	-0.043827	0.93747	0.98882	0.96504	0.99023
ZFP69B	5	0.028297	0.28282	0.73875	0.94933	0.77731	0.9273
ZFP82	5	0.10864	1.0356	0.31056	0.75333	0.30041	0.71836
ZFP90	5	-0.023726	-0.17216	0.96651	0.99341	0.86331	0.95757
ZFP91	5	-0.20784	-2.0614	0.30873	0.75257	0.039267	0.39788
ZFP92	5	0.21376	1.6222	0.041597	0.29076	0.10475	0.58014
ZFPL1	5	-0.04701	-0.64604	0.84722	0.97129	0.51826	0.82373
ZFPM1	5	0.0080599	0.06982	0.85821	0.97292	0.94434	0.98331
ZFPM2	5	0.11707	1.2508	0.27308	0.71674	0.21099	0.66642
ZFR	5	-0.14169	-1.1545	0.4759	0.85519	0.24831	0.68814
ZFR2	8	0.030286	0.34238	0.62035	0.91336	0.73207	0.91138
ZFX	7	0.13365	1.7274	0.13757	0.54668	0.084093	0.54802
ZFY	5	0.20992	1.4456	0.045207	0.3059	0.1483	0.6283
ZFYVE1	5	-0.11609	-1.1115	0.55626	0.89143	0.26634	0.69736
ZFYVE16	5	-0.14852	-1.36	0.45529	0.84655	0.17384	0.64555
ZFYVE19	5	0.057984	0.69134	0.56898	0.89486	0.48935	0.80757
ZFYVE20	5	-0.14626	-0.85852	0.46157	0.84863	0.3906	0.75998
ZFYVE21	5	0.16955	1.2795	0.11174	0.49025	0.20071	0.65938
ZFYVE26	5	0.046646	0.7077	0.63434	0.919	0.47913	0.80266
ZFYVE27	5	-0.20186	-1.9702	0.32067	0.76147	0.048816	0.44517
ZFYVE28	10	0.04216	0.52788	0.48328	0.85895	0.59758	0.85957
ZFYVE9	5	-0.023903	-0.20838	0.96584	0.99341	0.83494	0.947
ZG16	5	-0.10553	-1.1744	0.59275	0.90446	0.24022	0.68349
ZG16B	5	-0.006847	-0.076322	0.93991	0.98942	0.93916	0.9824
ZGLP1	5	0.0086715	0.094526	0.85555	0.97291	0.92469	0.9772
ZGPAT	5	0.25302	1.922	0.014773	0.15768	0.054603	0.4657
ZHX1	5	0.15946	1.4484	0.13573	0.54251	0.14751	0.62776
ZHX2	5	0.24202	2.1614	0.019549	0.18733	0.030661	0.33469
