Gene	sgRNA	MP41|beta	MP41|z	MP41|p-value	MP41|fdr	MP41|wald-p-value	MP41|wald-fdr
RNF215	5	0.010027	0.095576	0.84738	0.96741	0.92386	0.97169
RNF216	5	0.033318	0.4194	0.69299	0.92362	0.67492	0.86152
RNF217	5	0.19653	1.7875	0.045374	0.3358	0.073859	0.44873
RNF219	5	0.0088674	0.082982	0.85594	0.96972	0.93387	0.97459
RNF220	5	-0.068721	-0.97365	0.67827	0.91992	0.33023	0.65791
RNF222	5	0.19236	1.6478	0.050039	0.35072	0.099384	0.47955
RNF223	5	-0.071666	-1.1662	0.66378	0.91552	0.24354	0.59824
RNF224	5	0.071394	0.61722	0.46135	0.83753	0.53709	0.79093
RNF24	6	0.061826	0.61754	0.46418	0.83903	0.53688	0.79083
RNF25	5	0.0022405	0.028323	0.89931	0.97827	0.9774	0.991
RNF26	5	-0.13153	-1.2817	0.4072	0.80439	0.19996	0.56409
RNF31	5	0.05359	0.59422	0.56626	0.87972	0.55236	0.79802
RNF32	5	0.035372	0.32341	0.67972	0.91992	0.74638	0.89558
RNF34	5	-0.0081305	-0.061598	0.96662	0.99372	0.95088	0.98056
RNF38	5	-0.0057552	-0.05962	0.95118	0.99012	0.95246	0.98074
RNF39	5	-0.015993	-0.18737	0.98323	0.99662	0.85137	0.94117
RNF4	5	-0.011199	-0.13141	0.98645	0.99714	0.89545	0.96087
RNF40	5	-0.020909	-0.24945	0.95235	0.99053	0.80301	0.91942
RNF41	5	-0.18694	-2.0078	0.2477	0.6855	0.044669	0.39364
RNF43	5	-0.045352	-0.46088	0.80334	0.95625	0.64489	0.8464
RNF44	5	-0.051363	-0.90265	0.76858	0.94626	0.36671	0.68491
RNF5	5	-0.060133	-0.76725	0.72087	0.9324	0.44293	0.73372
RNF6	5	-0.096715	-0.94869	0.54499	0.87281	0.34278	0.6679
RNF7	7	-0.0094974	-0.063891	0.94535	0.98931	0.94906	0.97958
RNF8	5	-0.1301	-1.1387	0.41208	0.80863	0.25484	0.60675
RNFT1	5	-0.11625	-0.94064	0.46412	0.83903	0.34689	0.67118
RNFT2	5	0.06558	0.68485	0.494	0.85191	0.49344	0.76547
RNGTT	5	-0.61591	-2.108	0.0025547	0.058968	0.035027	0.35721
RNH1	5	0.11	1.1177	0.26969	0.706	0.26369	0.61368
RNLS	5	0.080854	0.5276	0.40903	0.80633	0.59778	0.82112
RNMT	5	-0.64267	-2.4549	0.0016106	0.041429	0.014093	0.21505
RNMTL1	5	-0.084717	-0.83964	0.59825	0.89253	0.40111	0.70579
RNPC3	5	-0.94623	-3.4969	0.00011107	0.006192	0.00047062	0.030703
RNPEP	5	-0.02475	-0.29168	0.92758	0.98438	0.77053	0.90544
RNPS1	5	-0.5975	-2.8868	0.0028879	0.061831	0.0038919	0.10015
ROBO1	5	0.00030076	0.0024017	0.9107	0.98051	0.99808	0.99939
ROBO2	5	0.037255	0.37341	0.6665	0.91552	0.70884	0.87822
ROBO3	5	-0.095174	-0.96668	0.55165	0.87488	0.3337	0.66063
ROBO4	5	-0.14587	-1.2911	0.36038	0.77527	0.19667	0.563
ROCK1	5	0.037896	0.34957	0.663	0.91552	0.72666	0.88807
ROCK2	5	0.11704	0.86943	0.24103	0.67939	0.38461	0.69296
ROGDI	5	0.06895	0.61342	0.4754	0.84466	0.5396	0.79188
ROM1	5	0.056267	0.81921	0.54959	0.87448	0.41267	0.71306
ROMO1	5	-0.4439	-2.9018	0.017216	0.19598	0.0037105	0.097394
ROPN1	2	-0.010672	-0.10056	0.94796	0.99005	0.9199	0.96977
ROPN1B	4	-0.1352	-1.4545	0.42291	0.81418	0.1458	0.52028
ROPN1L	5	0.12289	0.90295	0.21854	0.65344	0.36655	0.68491
ROR1	5	-0.10458	-0.99634	0.51055	0.86055	0.31908	0.64979
ROR2	5	0.15465	1.2349	0.11946	0.52057	0.21688	0.5786
RORA	5	0.056549	0.29294	0.54787	0.87448	0.76957	0.90503
RORB	5	0.17721	1.4171	0.07342	0.42631	0.15645	0.52964
RORC	5	0.0010077	0.014129	0.90709	0.97997	0.98873	0.9959
ROS1	5	0.041804	0.37335	0.63968	0.90836	0.70889	0.87822
RP1	4	0.083078	0.85349	0.45268	0.83165	0.39339	0.69965
RP1L1	5	0.15224	1.188	0.12468	0.52945	0.23482	0.59148
RP2	5	0.1219	0.57653	0.22248	0.65726	0.56426	0.80501
RP9	5	-0.081379	-0.72345	0.61441	0.89732	0.4694	0.74893
RPA1	5	-1.2461	-3.8316	0	0	0.0001273	0.014893
RPA2	5	-0.75667	-3.3845	0.00066644	0.023762	0.00071312	0.038793
RPA3	5	-0.76471	-3.3986	0.00066644	0.023762	0.00067741	0.038117
RPA4	5	0.28136	1.5303	0.0040542	0.077991	0.12595	0.50105
RPAIN	7	-0.39284	-2.3438	0.011274	0.15004	0.01909	0.25655
RPAP1	5	-1.0608	-3.6345	0	0	0.00027854	0.022974
RPAP2	5	-0.30672	-1.3727	0.078918	0.43866	0.16985	0.54249
RPAP3	5	-0.11996	-0.61811	0.45035	0.83016	0.5365	0.79083
RPE	9	-0.35603	-2.8557	0.0079418	0.12098	0.0042939	0.10679
RPE65	5	-0.18526	-1.4055	0.25142	0.68819	0.15988	0.53261
RPF1	5	-0.61501	-2.9966	0.0026102	0.058968	0.0027297	0.081756
RPF2	5	-0.93002	-3.1813	0.00011107	0.006192	0.0014662	0.058798
RPGR	5	0.067363	0.91235	0.48378	0.8477	0.36158	0.68184
RPGRIP1	5	0.0035619	0.033298	0.89009	0.97661	0.97344	0.98979
RPGRIP1L	5	-0.050611	-0.29889	0.77258	0.94698	0.76502	0.90322
RPH3A	5	0.21054	2.1041	0.031323	0.2762	0.035369	0.35854
RPH3AL	5	-0.0036621	-0.067374	0.93752	0.98691	0.94628	0.97873
RPIA	5	-0.14022	-1.5977	0.37826	0.78804	0.1101	0.48958
RPL10	2	0.38696	1.2508	0.010497	0.14329	0.211	0.57471
RPL10A	5	-0.75936	-2.8609	0.00066644	0.023762	0.0042246	0.10578
RPL10L	5	0.025001	0.28328	0.74764	0.94041	0.77696	0.90756
RPL11	5	-1.3578	-3.9797	0	0	6.8993e-05	0.011294
RPL12	2	-1.0018	-2.3343	0.0051094	0.09073	0.01958	0.26019
RPL13	5	-1.9917	-5.7924	0	0	6.9383e-09	3.1233e-05
RPL13A	4	-0.83099	-2.8259	0.00077752	0.026769	0.0047144	0.11279
RPL14	5	-0.71771	-2.4629	0.00094413	0.030357	0.013781	0.21172
RPL15	2	-1.926	-3.1769	5.5537e-05	0.0040816	0.0014883	0.058846
RPL17	2	-1.2537	-2.32	0.0012774	0.036508	0.020342	0.26523
RPL18	5	-1.1486	-3.7254	0	0	0.00019502	0.019617
RPL18A	3	-1.8436	-4.4103	0	0	1.0321e-05	0.0037926
RPL19	3	-0.97103	-2.8662	0.0011107	0.032895	0.0041539	0.10467
RPL21	2	-0.98937	-1.5089	0.0054982	0.094376	0.13132	0.50605
RPL22	2	-0.8904	-2.4393	0.0099411	0.13865	0.014716	0.2204
RPL22L1	5	0.091116	0.94707	0.35527	0.77147	0.3436	0.66819
RPL23	5	-1.4293	-3.8878	0	0	0.00010117	0.01394
RPL23A	2	-0.90296	-2.4916	0.0093858	0.13423	0.012718	0.20266
RPL24	3	-1.3493	-3.2777	5.5537e-05	0.0040816	0.0010464	0.049066
RPL26	2	-0.68348	-2.2498	0.031601	0.27702	0.024459	0.29577
RPL26L1	5	-0.11762	-0.84589	0.45985	0.8367	0.39761	0.70314
RPL27	5	-0.97266	-3.098	0.00011107	0.006192	0.0019482	0.069635
RPL27A	5	-1.5407	-4.8606	0	0	1.1706e-06	0.0013173
RPL28	9	-0.39583	-3.1271	0.0038321	0.075824	0.0017654	0.065409
RPL29	1	0.063461	0.56628	0.82906	0.96527	0.57121	0.8082
RPL3	5	-1.5477	-4.2122	0	0	2.5288e-05	0.0064191
RPL30	3	-1.1044	-2.8895	0.00027769	0.012987	0.0038587	0.10012
RPL31	2	-1.6786	-2.9254	0.00016661	0.0090361	0.0034406	0.093021
RPL32	2	-0.74173	-1.5075	0.022437	0.22825	0.13169	0.50634
RPL34	1	-1.7724	-2.3631	0.0072198	0.11275	0.018124	0.25007
RPL35	5	-0.47816	-2.3542	0.011441	0.15092	0.018563	0.2525
RPL35A	3	-0.81535	-2.4327	0.0033878	0.07052	0.014985	0.22317
RPL36	5	-1.2203	-4.0228	0	0	5.7504e-05	0.0099277
RPL36A	3	-0.18825	-0.90013	0.32517	0.74808	0.36805	0.68491
RPL36AL	5	-0.26163	-1.7718	0.12124	0.52312	0.076431	0.45345
RPL37	3	-0.35211	-1.1279	0.10857	0.5018	0.25936	0.61017
RPL37A	3	-1.6247	-3.6967	5.5537e-05	0.0040816	0.00021842	0.020591
RPL38	2	-0.59022	-1.3709	0.050983	0.35335	0.1704	0.54273
RPL39L	2	0.0010347	0.0068752	0.99911	0.99994	0.99451	0.99767
RPL3L	5	0.033539	0.28896	0.69116	0.92299	0.77261	0.90616
RPL4	4	-0.9979	-2.7974	0.00011107	0.006192	0.0051513	0.11907
RPL5	2	-1.5408	-2.8639	0.00027769	0.012987	0.0041844	0.10523
RPL6	3	-1.2202	-3.2167	0.00011107	0.006192	0.0012966	0.055317
RPL7	2	-0.7014	-1.9132	0.028491	0.26187	0.055717	0.42123
RPL7A	2	-0.58384	-2.0121	0.052538	0.35915	0.044212	0.39326
RPL7L1	2	-0.78475	-1.5368	0.017661	0.19813	0.12434	0.50014
RPL8	5	-1.4305	-4.1916	0	0	2.77e-05	0.0068323
RPL9	1	0.3122	0.9421	0.14234	0.55261	0.34614	0.67068
RPLP0	5	-0.80549	-2.8558	0.0004443	0.018141	0.0042923	0.10679
RPLP1	5	-0.94505	-3.9129	0.00011107	0.006192	9.1198e-05	0.013243
RPLP2	4	-0.90864	-3.433	0.00038876	0.016827	0.00059694	0.035357
RPN1	5	-0.20392	-1.4319	0.21032	0.6456	0.15216	0.52528
RPN2	5	-0.084133	-0.84459	0.60091	0.89399	0.39834	0.70363
RPP14	5	-0.23177	-1.3709	0.16128	0.57791	0.17042	0.54273
RPP21	4	-0.25662	-1.8745	0.15739	0.57215	0.060868	0.43306
RPP25	5	0.055388	0.72992	0.55493	0.87666	0.46544	0.74721
RPP25L	5	-0.82008	-3.7618	0.00038876	0.016827	0.00016872	0.017479
RPP30	5	0.031698	0.1735	0.70421	0.92846	0.86226	0.94661
RPP38	5	-0.40815	-2.4619	0.026824	0.25368	0.013822	0.21217
RPP40	5	-0.16897	-0.75243	0.2914	0.72705	0.45179	0.73899
RPRD1A	5	0.29728	1.4764	0.0026102	0.058968	0.13983	0.515
RPRD1B	5	0.036138	0.31207	0.67439	0.91844	0.75499	0.89933
RPRD2	5	-0.08956	-1.1286	0.57709	0.88606	0.25906	0.60984
RPRM	5	0.077343	0.98456	0.42664	0.81635	0.32484	0.65397
RPRML	5	-0.30752	-2.2345	0.078196	0.43808	0.025451	0.30169
RPS10	2	-0.45046	-1.4344	0.1003	0.48522	0.15146	0.52482
RPS11	5	-1.5042	-4.6787	0	0	2.8865e-06	0.0020589
RPS12	4	-1.3528	-3.5464	0	0	0.00039058	0.027798
RPS13	4	-0.7284	-2.3825	0.0022215	0.05305	0.017196	0.24198
RPS14	2	-0.78958	-1.8385	0.017105	0.19598	0.06599	0.43784
RPS15	2	-1.5811	-3.1831	0.00027769	0.012987	0.0014573	0.058735
RPS15A	3	-0.96915	-2.7742	0.0011107	0.032895	0.0055335	0.12423
RPS16	4	-0.98376	-3.1732	0.00016661	0.0090361	0.0015079	0.058846
RPS18	3	-1.2924	-3.3326	5.5537e-05	0.0040816	0.00086052	0.044144
RPS19	5	-1.7717	-5.0751	0	0	3.872e-07	0.00063381
RPS19BP1	5	-0.27135	-2.0215	0.11141	0.50567	0.043233	0.38952
RPS2	3	-0.78573	-2.3443	0.0038876	0.076419	0.019063	0.25655
RPS20	4	-1.7412	-4.4826	0	0	7.3735e-06	0.0031783
RPS21	5	-1.1163	-3.2789	0	0	0.0010422	0.048995
RPS23	5	-1.4508	-4.6253	0	0	3.7407e-06	0.0022451
RPS24	5	-0.94753	-3.3917	0.00011107	0.006192	0.00069455	0.038128
RPS25	4	-0.25867	-1.5539	0.15484	0.56852	0.12022	0.49808
RPS27A	3	-1.0556	-2.0061	0.0004443	0.018141	0.044844	0.3944
RPS27L	5	-0.15192	-0.86259	0.34055	0.75929	0.38837	0.69576
RPS28	1	-1.7091	-2.2424	0.0084416	0.12439	0.024934	0.29861
RPS29	2	-1.2798	-2.8706	0.0011107	0.032895	0.0040964	0.10389
RPS3	4	-1.7705	-4.343	0	0	1.4058e-05	0.0046024
RPS4X	3	-1.6259	-3.8872	5.5537e-05	0.0040816	0.00010142	0.01394
RPS4Y1	5	0.053451	0.40297	0.56692	0.88003	0.68697	0.86823
RPS4Y2	4	0.29226	1.7518	0.0077196	0.1182	0.079806	0.45793
RPS5	4	-1.8427	-4.4815	0	0	7.4136e-06	0.0031783
RPS6	3	-0.69666	-1.8721	0.0080529	0.12119	0.0612	0.43315
RPS6KA1	5	-0.11185	-0.98615	0.47867	0.84609	0.32406	0.65367
RPS6KA2	5	-0.067298	-0.72068	0.6856	0.92168	0.47111	0.75062
RPS6KA3	5	0.082075	0.88722	0.40275	0.80399	0.37496	0.68857
RPS6KA4	5	0.13012	1.2123	0.18983	0.61769	0.22538	0.58453
RPS6KA5	5	0.11188	1.2795	0.26108	0.69655	0.20072	0.56409
RPS6KA6	5	0.045187	0.27733	0.61752	0.89836	0.78153	0.90901
RPS6KB1	5	-0.31453	-1.8029	0.072087	0.42349	0.07141	0.44482
RPS6KB2	5	-0.080998	-0.90262	0.61591	0.89798	0.36673	0.68491
RPS6KC1	5	0.20099	1.4911	0.03982	0.31187	0.13594	0.51155
RPS6KL1	5	0.067511	0.54771	0.48301	0.84725	0.58389	0.81386
RPS7	3	-1.3175	-3.2585	5.5537e-05	0.0040816	0.0011199	0.050698
RPS8	5	-1.4195	-4.3932	0	0	1.1167e-05	0.0038198
RPS9	5	-1.1574	-3.6487	0	0	0.00026362	0.021976
RPSA	2	-0.71735	-2.0123	0.026102	0.25027	0.044192	0.39326
RPTN	5	-0.0061998	-0.044321	0.95352	0.9906	0.96465	0.98724
RPTOR	5	-0.49939	-2.4563	0.0086082	0.12581	0.014039	0.21465
RPUSD1	5	0.20897	1.5679	0.032434	0.27983	0.11691	0.49427
RPUSD2	5	-0.10352	-1.1084	0.51538	0.86232	0.26767	0.61519
RPUSD3	5	0.12315	1.1277	0.21759	0.65181	0.25944	0.61017
RPUSD4	5	-0.32974	-2.3618	0.060646	0.38696	0.018188	0.25021
RQCD1	5	0.28387	1.5483	0.0037765	0.075305	0.12154	0.49896
RRAD	5	-0.19273	-2.0653	0.23398	0.67032	0.038899	0.37397
RRAGA	5	-0.24117	-1.8221	0.1464	0.55831	0.068436	0.44084
RRAGB	5	0.16378	1.3174	0.098301	0.48059	0.1877	0.55754
RRAGC	5	-0.11157	-0.68498	0.48001	0.84636	0.49335	0.76547
RRAGD	4	0.045302	0.31996	0.65678	0.91319	0.749	0.897
RRAS	5	-0.09689	-1.1249	0.5441	0.87224	0.26062	0.61118
RRAS2	7	0.047388	0.31913	0.52238	0.86364	0.74963	0.8974
RRBP1	5	0.0073191	0.083291	0.86538	0.97114	0.93362	0.97448
RREB1	4	-0.19634	-1.5652	0.26197	0.69788	0.11754	0.49495
RRH	5	-0.025514	-0.19116	0.9238	0.9831	0.8484	0.94002
RRM1	5	-1.4163	-4.4377	0	0	9.0941e-06	0.0035597
RRM2	5	-1.1221	-2.8424	0	0	0.0044769	0.10938
RRM2B	5	0.024769	0.16061	0.74892	0.94059	0.8724	0.95092
RRN3	5	-0.82679	-2.9733	0.00038876	0.016827	0.0029463	0.085429
RRNAD1	5	0.18135	1.629	0.066034	0.40346	0.10331	0.48356
RRP1	5	-0.43429	-2.2545	0.019605	0.21188	0.024162	0.29396
RRP12	5	-0.469	-2.3787	0.012996	0.16502	0.017374	0.24371
RRP15	5	-0.30214	-1.9022	0.08275	0.44557	0.057146	0.42285
RRP1B	4	0.22315	1.4677	0.039431	0.31031	0.1422	0.51683
RRP36	5	-0.16941	-1.1702	0.29007	0.72592	0.2419	0.5971
RRP7A	5	-0.17664	-1.159	0.27141	0.70806	0.24645	0.60028
RRP8	5	0.098773	1.0123	0.31934	0.74395	0.3114	0.64486
RRP9	5	-0.64668	-3.133	0.0016106	0.041429	0.0017305	0.064247
RRS1	5	-0.65779	-3.2868	0.0014995	0.040119	0.0010133	0.048397
RS1	5	0.18883	1.8559	0.054982	0.3694	0.063471	0.4362
RSAD1	5	-0.265	-2.2905	0.11763	0.51721	0.021992	0.27711
RSAD2	5	0.086668	0.9837	0.37726	0.78769	0.32526	0.65402
RSBN1	5	-0.13796	-1.4838	0.38548	0.79258	0.13787	0.51217
RSBN1L	5	0.0055451	0.04655	0.87737	0.97368	0.96287	0.98587
RSC1A1	5	0.10336	0.90465	0.29946	0.73092	0.36565	0.68461
RSF1	5	-0.14973	-0.90709	0.348	0.76598	0.36436	0.68326
RSG1	5	-0.1729	-1.3927	0.28168	0.71758	0.16372	0.53642
RSL1D1	5	-0.70928	-3.3122	0.00099967	0.031196	0.00092569	0.0462
RSL24D1	1	-0.58471	-1.2821	0.11474	0.5129	0.19981	0.56409
RSPH1	5	0.028239	0.2652	0.72709	0.93404	0.79085	0.91297
RSPH10B	1	-0.10841	-0.63631	0.62518	0.90126	0.52457	0.78506
RSPH10B2	4	-0.21927	-1.9295	0.21732	0.65146	0.053665	0.41704
RSPH3	5	0.16331	1.7594	0.099356	0.483	0.078503	0.45687
RSPH4A	5	0.15946	1.8802	0.10746	0.49935	0.060085	0.43069
RSPH6A	5	-0.18956	-2.122	0.24203	0.68019	0.033836	0.35135
RSPH9	5	-0.056578	-0.44631	0.7397	0.93822	0.65537	0.85166
RSPO1	5	0.070329	0.69931	0.46818	0.84136	0.48436	0.76072
RSPO2	5	0.019404	0.19518	0.78479	0.95011	0.84525	0.93931
RSPO3	5	0.21473	1.4664	0.027657	0.25803	0.14254	0.51747
RSPO4	5	0.16918	1.5803	0.087471	0.45652	0.11403	0.49178
RSPRY1	5	0.091575	1.0467	0.35344	0.77002	0.29522	0.63443
RSRC1	5	0.16574	1.4032	0.094968	0.47474	0.16055	0.53344
RSRC2	5	0.20638	1.2347	0.034433	0.28856	0.21693	0.5786
RSU1	5	0.046066	0.31376	0.61174	0.89668	0.75371	0.89882
RTBDN	5	0.083597	1.0075	0.39498	0.79885	0.31371	0.6455
RTCA	5	-0.14449	-0.62834	0.36471	0.77937	0.52978	0.7883
RTCB	5	-0.4877	-2.452	0.010163	0.14079	0.014205	0.21585
RTDR1	5	-0.17027	-1.7292	0.28835	0.72498	0.083765	0.4639
RTEL1	5	-0.01484	-0.23569	0.99117	0.9976	0.81367	0.92476
RTF1	5	-0.30371	-1.4351	0.081473	0.4435	0.15125	0.52473
RTFDC1	5	-0.57108	-2.6212	0.0039987	0.077419	0.0087632	0.16068
RTKN	5	-0.063154	-0.947	0.70526	0.92865	0.34364	0.66819
RTKN2	5	-0.079152	-0.9974	0.62451	0.90122	0.31857	0.64955
RTL1	5	-0.036256	-0.51994	0.85755	0.96979	0.60311	0.82399
RTN1	10	0.017264	0.272	0.67005	0.91707	0.78562	0.91076
RTN2	9	-0.12245	-1.8459	0.33689	0.75617	0.064902	0.43772
RTN3	11	-0.10058	-1.4901	0.40331	0.80415	0.1362	0.51157
RTN4	15	0.016335	0.32943	0.59019	0.89048	0.74183	0.89359
RTN4IP1	5	-0.24726	-1.653	0.13884	0.54825	0.09834	0.47861
RTN4R	5	-0.14889	-1.7081	0.35133	0.76907	0.087611	0.4667
RTN4RL1	5	0.17487	1.7233	0.077419	0.4359	0.084828	0.46604
RTN4RL2	5	0.049167	0.69988	0.59425	0.89222	0.484	0.7604
RTP1	5	-0.00014447	-0.0013593	0.91414	0.98099	0.99892	0.9998
RTP2	5	-0.0098957	-0.11046	0.97745	0.99548	0.91205	0.96781
RTP3	5	0.21605	1.886	0.026602	0.25304	0.059292	0.42827
RTP4	5	0.14713	1.493	0.13684	0.54435	0.13543	0.51103
RTTN	5	0.043762	0.39851	0.62657	0.9022	0.69026	0.87006
RUFY1	5	0.1165	1.3328	0.24286	0.68073	0.1826	0.55204
RUFY2	5	0.045832	0.65666	0.61291	0.89668	0.5114	0.77647
RUFY3	5	0.096814	0.80248	0.32872	0.75114	0.42227	0.71973
RUNDC1	5	0.099106	1.0929	0.31795	0.74273	0.27442	0.61911
RUNDC3A	5	-0.16151	-1.247	0.31167	0.73871	0.2124	0.57603
RUNDC3B	5	0.25768	1.7326	0.0079973	0.12119	0.083166	0.4632
RUNX1	5	0.18795	1.7082	0.056648	0.375	0.087598	0.4667
RUNX1T1	5	-0.047642	-0.42564	0.7894	0.95155	0.67037	0.85858
RUNX2	5	0.011296	0.10716	0.84016	0.96707	0.91466	0.9681
RUNX3	5	-0.06077	-1.172	0.71782	0.93164	0.2412	0.59624
RUSC1	5	0.057287	0.64572	0.54299	0.8712	0.51846	0.78035
RUSC2	5	0.19365	1.9071	0.048484	0.34684	0.056512	0.4224
RUVBL1	5	-0.53282	-2.5959	0.0056648	0.096136	0.0094338	0.16969
RUVBL2	5	-0.99043	-3.9713	0.00011107	0.006192	7.1476e-05	0.011491
RWDD1	7	0.13038	0.85001	0.11185	0.50628	0.39532	0.70157
RWDD2A	5	0.11198	1.0047	0.26064	0.69598	0.31505	0.64643
RWDD2B	5	0.14463	1.542	0.14423	0.55539	0.12308	0.49974
RWDD3	5	-0.24156	-2.12	0.14567	0.55732	0.034009	0.35234
RWDD4	5	0.001921	0.010691	0.90148	0.97861	0.99147	0.99663
RXFP1	5	-0.017188	-0.16556	0.97468	0.99484	0.8685	0.94887
RXFP2	5	0.17647	1.8462	0.075031	0.43108	0.064861	0.43772
RXFP3	5	0.068681	0.93274	0.47662	0.84552	0.35095	0.67288
RXFP4	4	0.10644	1.3486	0.33722	0.75664	0.17745	0.54816
RXRA	5	0.092559	1.0591	0.348	0.76598	0.28954	0.62925
RXRB	5	-0.038263	-0.33183	0.84477	0.96707	0.74002	0.89314
RXRG	5	0.17283	1.5735	0.080862	0.44272	0.11561	0.49304
RYR1	5	-0.064814	-1.0399	0.69788	0.92575	0.29838	0.63615
RYR2	5	0.14676	1.3981	0.13801	0.54651	0.16208	0.53463
RYR3	5	0.14026	1.286	0.15623	0.57102	0.19846	0.56409
S100A1	5	0.014972	0.22433	0.81562	0.96106	0.8225	0.92828
S100A10	5	-0.025944	-0.23249	0.92047	0.98235	0.81616	0.92541
S100A11	4	0.15084	1.5511	0.16844	0.5887	0.12089	0.49851
S100A12	5	-0.19471	-1.9359	0.22998	0.66576	0.052877	0.41453
S100A13	5	0.074735	0.66403	0.4408	0.82257	0.50667	0.77387
S100A14	5	-0.078481	-0.96197	0.6279	0.90296	0.33606	0.66299
S100A16	5	-0.03859	-0.48231	0.84266	0.96707	0.62959	0.83843
S100A2	5	0.15885	2.0196	0.10907	0.50256	0.04342	0.38974
S100A3	5	0.077895	1.0087	0.42325	0.81432	0.31312	0.64532
S100A4	3	0.10397	1.1793	0.42314	0.81432	0.23829	0.59389
S100A5	5	-0.16507	-1.6146	0.30307	0.73337	0.1064	0.48535
S100A6	4	-0.017204	-0.15472	0.96235	0.99273	0.87704	0.9524
S100A7	4	-0.041061	-0.36652	0.82967	0.96527	0.71397	0.88073
S100A7A	2	0.021507	0.11691	0.90736	0.97997	0.90693	0.96583
S100A8	5	-0.01711	-0.25754	0.97506	0.99484	0.79676	0.9166
S100A9	5	-0.0084154	-0.11163	0.96834	0.99385	0.91112	0.96749
S100B	5	0.15212	1.1562	0.12507	0.53026	0.2476	0.60164
S100G	3	0.14772	1.3634	0.24919	0.6863	0.17277	0.54395
S100P	5	-0.10069	-0.79632	0.52744	0.86638	0.42585	0.72201
S100PBP	5	-0.045436	-0.65126	0.80295	0.95625	0.51488	0.77871
S100Z	5	-0.026756	-0.30615	0.91547	0.9812	0.75949	0.90116
S1PR1	5	-0.16675	-1.8408	0.29873	0.73081	0.065656	0.43784
S1PR2	5	-0.1629	-2.2559	0.30856	0.73658	0.024077	0.29352
S1PR3	5	-0.11943	-1.6026	0.45252	0.8316	0.10903	0.48833
S1PR4	5	0.060589	0.70584	0.52399	0.86393	0.48029	0.7578
S1PR5	5	0.033773	0.41499	0.69005	0.9227	0.67815	0.86326
SAA1	3	0.079545	0.6396	0.54282	0.8712	0.52243	0.78344
SAA2	5	-0.031655	-0.37851	0.88493	0.97523	0.70505	0.87664
SAA4	5	0.067538	0.61935	0.48284	0.84722	0.53569	0.79048
SAAL1	5	0.17787	1.6179	0.072143	0.42354	0.10568	0.48525
SAC3D1	5	-0.029596	-0.39247	0.8987	0.97827	0.69471	0.87165
SACM1L	5	-0.21864	-1.7377	0.18366	0.60947	0.082256	0.46176
SACS	5	-0.075357	-1.0623	0.64384	0.90968	0.28809	0.62847
SAE1	6	-0.6509	-3.5897	0.00066644	0.023762	0.0003311	0.025262
SAFB	5	-0.38608	-2.8429	0.033378	0.28483	0.0044709	0.10938
SAFB2	5	-0.27762	-1.9926	0.10508	0.49685	0.0463	0.39647
SAG	5	0.11506	1.32	0.24919	0.6863	0.18684	0.55675
SAGE1	5	0.20714	1.4839	0.034044	0.28779	0.13783	0.51214
SALL1	5	-0.068526	-0.71313	0.67938	0.91992	0.47577	0.75484
SALL2	5	0.015728	0.16681	0.80962	0.95826	0.86752	0.94845
SALL3	5	0.20151	2.103	0.039265	0.30968	0.035468	0.35859
SALL4	5	0.12667	1.3148	0.2036	0.63771	0.18859	0.55814
SAMD10	5	0.13761	1.3654	0.16345	0.58135	0.17213	0.54343
SAMD11	5	0.071641	0.87813	0.45918	0.83617	0.37987	0.69032
SAMD12	5	0.023241	0.24909	0.75969	0.94487	0.80329	0.91942
SAMD13	6	0.021934	0.23565	0.72576	0.93384	0.8137	0.92476
SAMD14	5	-0.17383	-1.8092	0.27896	0.71512	0.070415	0.44219
SAMD15	5	0.17223	1.5876	0.081751	0.44391	0.11239	0.48966
SAMD3	5	0.13875	1.5373	0.16011	0.57568	0.12422	0.50014
SAMD4A	6	0.07444	1.0939	0.39059	0.79651	0.27401	0.61889
SAMD4B	5	-0.087788	-1.0258	0.58458	0.88865	0.30498	0.64029
SAMD5	5	0.021181	0.31676	0.77296	0.94712	0.75143	0.89798
SAMD7	5	0.18777	1.9666	0.056759	0.37532	0.049232	0.40424
SAMD8	5	0.081114	0.70815	0.40725	0.80441	0.47885	0.75706
SAMD9	5	0.047706	0.45866	0.6023	0.89496	0.64648	0.84712
SAMD9L	5	0.17183	1.1823	0.082417	0.44498	0.23708	0.59319
SAMHD1	5	-0.067526	-1.0252	0.68461	0.92159	0.30527	0.64041
SAMM50	5	-0.42809	-3.1049	0.021271	0.22088	0.0019036	0.068689
SAMSN1	5	0.18191	1.6065	0.065367	0.40226	0.10815	0.48771
SAP130	5	-0.35863	-2.6665	0.044374	0.33278	0.007664	0.15016
SAP18	4	-0.45104	-2.1607	0.030656	0.27286	0.03072	0.33749
SAP25	5	0.15231	1.4337	0.12446	0.52916	0.15166	0.52495
SAP30	4	0.13762	1.1995	0.21087	0.6456	0.23034	0.5888
SAP30BP	5	-0.60274	-2.1216	0.0027213	0.059322	0.033872	0.35153
SAP30L	7	0.072683	0.7696	0.36232	0.77684	0.44154	0.73248
SAPCD1	4	-0.15119	-1.7081	0.37332	0.78457	0.087624	0.4667
SAPCD2	5	0.11441	1.4913	0.25169	0.68834	0.13589	0.51155
SAR1A	5	-0.0263	-0.33068	0.91775	0.98153	0.74089	0.89341
