Gene	sgRNA	OMM23|beta	OMM23|z	OMM23|p-value	OMM23|fdr	OMM23|wald-p-value	OMM23|wald-fdr
WDR6	5	0.056915	0.65745	0.56409	0.89988	0.51089	0.82712
WDR60	5	0.14685	1.4916	0.14301	0.57007	0.1358	0.61908
WDR61	5	-0.55196	-2.4498	0.019716	0.20449	0.014295	0.1814
WDR62	5	-0.081593	-1.093	0.64345	0.92815	0.27439	0.7078
WDR63	5	-0.077874	-0.62405	0.65917	0.93131	0.5326	0.83709
WDR65	5	-0.10602	-1.1293	0.54671	0.89142	0.25877	0.69895
WDR66	5	0.065297	0.60777	0.51361	0.87675	0.54334	0.8413
WDR7	5	-0.42792	-2.6893	0.053427	0.36316	0.0071606	0.10664
WDR70	5	-1.7982	-4.6341	0	0	3.5852e-06	0.00033105
WDR72	5	0.076416	0.5937	0.44957	0.84928	0.55271	0.84569
WDR73	5	-0.44787	-2.6714	0.044652	0.32843	0.0075535	0.11147
WDR74	5	-1.6474	-5.086	0	0	3.6562e-07	5.6269e-05
WDR75	5	-1.3793	-4.1977	0.00011107	0.0047393	2.6969e-05	0.0015319
WDR76	5	-0.022389	-0.25398	0.9378	0.99027	0.79951	0.94503
WDR77	5	-0.62403	-3.4613	0.01133	0.14592	0.00053759	0.014733
WDR78	5	-0.038152	-0.27028	0.85033	0.97829	0.78694	0.94088
WDR81	5	0.078864	0.99221	0.43624	0.84083	0.3211	0.72899
WDR82	5	-1.1145	-3.7632	0.0004443	0.012924	0.00016778	0.0060664
WDR83	5	-0.0082888	-0.11445	0.97662	0.99559	0.90888	0.97824
WDR83OS	5	0.022888	0.22323	0.78341	0.96882	0.82335	0.95286
WDR86	5	0.13967	1.5283	0.16511	0.60243	0.12644	0.61112
WDR87	5	-0.0040092	-0.040262	0.95302	0.99343	0.96788	0.99226
WDR88	5	-0.024537	-0.27129	0.92403	0.98754	0.78617	0.94071
WDR89	5	0.017435	0.28237	0.81906	0.97578	0.77766	0.93851
WDR90	5	0.18495	1.7125	0.060535	0.38219	0.086805	0.56324
WDR91	5	0.12411	1.162	0.2207	0.67499	0.24524	0.69068
WDR92	5	-0.61417	-3.1453	0.012052	0.15034	0.001659	0.035352
WDR93	5	0.078635	0.53164	0.43758	0.84141	0.59497	0.86523
WDR96	5	0.053283	0.42496	0.58758	0.90925	0.67087	0.89866
WDSUB1	5	-0.031361	-0.30022	0.88371	0.98354	0.76401	0.93501
WDTC1	5	-0.07764	-0.85295	0.66	0.93149	0.39369	0.77374
WDYHV1	6	0.24806	1.7504	0.0049428	0.081801	0.080053	0.5462
WEE1	5	-2.6666	-6.2276	0	0	4.7362e-10	3.1821e-07
WEE2	5	0.18698	1.2872	0.058203	0.37764	0.19803	0.66472
WFDC1	5	0.21114	1.2077	0.031156	0.26977	0.22715	0.68073
WFDC10A	3	0.11827	0.91575	0.37699	0.80331	0.3598	0.75323
WFDC10B	7	0.069493	0.81058	0.39248	0.81502	0.41761	0.78415
WFDC11	5	-0.077926	-0.66584	0.65884	0.93131	0.50551	0.82545
WFDC12	5	0.1171	0.88591	0.2477	0.70292	0.37566	0.76191
WFDC13	2	0.1837	0.60797	0.25119	0.70475	0.54321	0.8413
WFDC2	5	-0.06761	-0.64639	0.70449	0.9485	0.51802	0.83133
WFDC3	5	0.16978	1.2066	0.086527	0.45476	0.22758	0.68073
WFDC5	5	0.049838	0.4729	0.60913	0.91805	0.63628	0.88407
WFDC6	5	0.081215	0.6885	0.42264	0.83279	0.49114	0.82028
WFDC8	5	0.20894	1.6251	0.032656	0.27349	0.10415	0.58525
WFDC9	3	-0.01076	-0.081178	0.95618	0.99343	0.9353	0.98366
WFIKKN1	5	0.046363	0.51127	0.6299	0.92444	0.60916	0.87309
WFIKKN2	5	0.057039	0.60893	0.56326	0.89968	0.54257	0.84111
WFS1	5	0.16121	1.5035	0.10363	0.49326	0.1327	0.61708
WHAMM	5	-0.079139	-0.88658	0.65373	0.93022	0.3753	0.76186
WHSC1	5	0.14397	1.762	0.15123	0.58421	0.078068	0.53841
WHSC1L1	5	0.057249	0.50689	0.56237	0.89945	0.61223	0.87428
WIBG	5	-0.030157	-0.3688	0.89015	0.98361	0.71228	0.91545
WIF1	5	0.24599	1.6173	0.011663	0.1482	0.10581	0.58643
WIPF1	5	0.0099305	0.10377	0.86766	0.98221	0.91735	0.97995
WIPF2	5	0.055071	0.61168	0.57486	0.90347	0.54075	0.84057
WIPF3	5	0.12033	1.4708	0.23531	0.69157	0.14136	0.62361
WIPI1	5	-0.010581	-0.10676	0.98995	0.99743	0.91498	0.97972
WIPI2	5	0.20798	2.056	0.033267	0.2754	0.03978	0.38928
WISP1	17	0.17108	2.3785	0.00094413	0.022606	0.017384	0.21073
WISP2	5	0.17802	1.4778	0.072143	0.41949	0.13946	0.62234
WISP3	5	0.023667	0.19113	0.77807	0.96782	0.84842	0.96122
WIZ	5	0.15156	1.4197	0.12923	0.54548	0.15568	0.63684
WLS	5	0.13945	1.0717	0.16622	0.60428	0.28384	0.7126
WNK1	5	-0.13395	-1.2785	0.45501	0.85179	0.20108	0.66598
WNK3	5	0.089279	0.83457	0.38048	0.80718	0.40396	0.77858
WNK4	5	-0.074454	-0.82783	0.67244	0.93652	0.40777	0.78053
WNT1	5	-0.16234	-1.6274	0.37571	0.80206	0.10366	0.58439
WNT10A	5	0.073519	0.81108	0.46634	0.85649	0.41732	0.78415
WNT10B	5	-0.03619	-0.53166	0.85994	0.97988	0.59496	0.86523
WNT11	5	-0.064182	-0.62107	0.72204	0.95511	0.53455	0.83788
WNT16	5	0.10256	1.581	0.3139	0.76773	0.11388	0.5965
WNT2	5	0.12198	1.1021	0.22931	0.68585	0.27042	0.70611
WNT2B	5	-0.032192	-0.34938	0.87982	0.98331	0.7268	0.92037
WNT3	5	0.15642	1.6326	0.11624	0.51891	0.10256	0.58371
WNT3A	5	0.10248	0.74833	0.31434	0.76791	0.45426	0.79893
WNT4	5	0.063048	0.77601	0.52632	0.88191	0.43774	0.79261
WNT5A	5	0.098427	1.2327	0.33394	0.78081	0.21769	0.67489
WNT5B	5	0.06333	0.65834	0.52494	0.88191	0.51032	0.82708
WNT6	4	0.12031	0.5756	0.2949	0.74926	0.56489	0.85091
WNT7A	5	0.067125	0.63946	0.50344	0.87264	0.52252	0.83231
WNT7B	5	0.11922	1.0979	0.23964	0.69586	0.27223	0.70772
WNT8A	5	0.015741	0.18873	0.82889	0.97786	0.85031	0.96223
WNT8B	5	0.052327	0.50422	0.59419	0.91398	0.61411	0.87571
WNT9A	5	0.16345	1.2889	0.099245	0.48454	0.19742	0.66451
WNT9B	5	0.10844	1.0231	0.28596	0.74311	0.30626	0.72239
WRAP53	5	0.032432	0.4622	0.72254	0.95528	0.64394	0.88717
WRAP73	5	0.019353	0.26854	0.80601	0.97398	0.78828	0.94157
WRB	5	-0.06302	-0.4171	0.72726	0.95668	0.67661	0.90091
WRN	5	0.24137	1.4081	0.013051	0.15719	0.15912	0.64048
WRNIP1	5	-0.092721	-1.6569	0.59858	0.91517	0.097548	0.57962
WSB1	5	0.011543	0.093943	0.85566	0.97923	0.92515	0.9821
WSB2	8	-0.069973	-1.0568	0.68405	0.94059	0.29058	0.71597
WSCD1	5	0.17807	1.4226	0.071976	0.41888	0.15484	0.63604
WSCD2	5	0.1082	1.4112	0.28707	0.74406	0.15818	0.63946
WT1	5	0.027933	0.25043	0.75214	0.9633	0.80225	0.94631
WTAP	5	-0.82241	-3.1054	0.0019993	0.040449	0.0019004	0.038797
WTIP	5	-0.03142	-0.36723	0.88365	0.98354	0.71345	0.91619
WWC1	5	0.10419	1.1643	0.30612	0.76178	0.2443	0.68949
WWC2	5	0.083152	0.73946	0.41214	0.8277	0.45963	0.80222
WWC3	5	0.082937	0.92525	0.4137	0.82887	0.35483	0.74913
WWOX	8	0.097527	1.3885	0.2126	0.66551	0.16498	0.64636
WWP1	5	0.059772	0.61683	0.54721	0.89151	0.53734	0.83909
WWP2	14	-0.065485	-1.1485	0.68227	0.93987	0.25078	0.69472
WWTR1	5	-0.53919	-2.9885	0.021493	0.21632	0.0028032	0.051557
XAB2	5	-2.6991	-6.4102	0	0	1.4529e-10	1.4534e-07
XAF1	5	0.10395	1.1129	0.30723	0.76265	0.26575	0.70229
XAGE2	4	0.082452	0.51284	0.47928	0.8624	0.60806	0.87264
XAGE3	3	-0.025279	-0.28504	0.88643	0.98354	0.77562	0.9385
XAGE5	2	0.18284	1.0885	0.2538	0.70649	0.27638	0.70845
XBP1	5	0.094512	0.96327	0.35383	0.79225	0.33541	0.7383
XCL1	2	0.02198	0.19346	0.93019	0.9889	0.8466	0.96036
XCL2	4	0.11599	0.89146	0.31378	0.76773	0.37268	0.76066
XCR1	5	0.22186	1.8969	0.023159	0.22614	0.057841	0.47753
XDH	5	0.05884	0.49792	0.55248	0.89318	0.61854	0.87727
XG	5	0.18598	1.7788	0.059258	0.38012	0.075269	0.5338
XIAP	5	0.067951	0.51449	0.49806	0.87002	0.60691	0.87214
XIRP1	5	0.071631	1.3217	0.47762	0.86143	0.18627	0.65953
XIRP2	5	0.047951	0.33966	0.62113	0.92247	0.73412	0.92334
XK	5	0.17396	1.5965	0.078529	0.43441	0.11037	0.59199
XKR3	5	-0.080729	-0.49986	0.64734	0.92887	0.61718	0.87699
XKR4	5	0.040913	0.38254	0.66489	0.93403	0.70206	0.91095
XKR6	5	0.070779	0.90716	0.48195	0.86391	0.36432	0.7566
XKR7	5	0.17722	1.5665	0.073142	0.42198	0.11723	0.60104
XKR8	5	-0.20033	-1.9867	0.29163	0.74726	0.046954	0.43091
XKR9	5	0.031883	0.16737	0.72565	0.95617	0.86708	0.96643
XKRX	5	0.10933	1.0391	0.28152	0.73828	0.29877	0.71861
XPA	5	-0.079473	-0.42811	0.65206	0.92963	0.66857	0.89802
XPC	5	0.27668	2.0899	0.0046096	0.076923	0.036624	0.3682
XPNPEP1	5	0.10001	0.85743	0.32706	0.77716	0.39121	0.77206
XPNPEP2	5	0.18781	1.4573	0.056981	0.37377	0.14502	0.62657
XPNPEP3	5	-0.053468	-0.48211	0.77324	0.96673	0.62973	0.88124
XPO1	5	-1.3944	-3.9213	0.00011107	0.0047393	8.8087e-05	0.0037496
XPO4	5	0.014462	0.13538	0.8375	0.97829	0.89231	0.97384
XPO5	5	-0.027432	-0.21772	0.90603	0.98534	0.82764	0.9537
XPO6	5	-0.079133	-0.92041	0.65373	0.93022	0.35736	0.75063
XPO7	5	0.18215	1.2852	0.064701	0.39532	0.19872	0.66472
XPOT	5	-0.16485	-1.3186	0.36827	0.79863	0.18729	0.65953
XPR1	5	-0.00096721	-0.0081705	0.93324	0.98975	0.99348	0.99791
XRCC1	5	-0.072005	-0.78397	0.68433	0.94061	0.43306	0.79052
XRCC2	5	0.03786	0.22938	0.68544	0.94085	0.81858	0.95134
XRCC3	5	0.048708	0.49781	0.61652	0.92079	0.61862	0.87728
XRCC4	5	-0.024892	-0.16082	0.92164	0.98733	0.87223	0.96797
XRCC5	5	-1.1763	-4.0009	0.00022215	0.0079681	6.3095e-05	0.0029281
XRCC6	5	-1.3747	-4.4302	0.00011107	0.0047393	9.4141e-06	0.00071717
XRCC6BP1	4	-0.040687	-0.37234	0.82489	0.97717	0.70964	0.91405
XRN1	5	-0.35078	-2.2478	0.096468	0.47759	0.024586	0.27497
XRN2	5	-0.40109	-2.2493	0.065811	0.4002	0.024495	0.27446
XRRA1	5	-0.029142	-0.41342	0.89665	0.98439	0.6793	0.90198
XXYLT1	5	0.014484	0.19197	0.83739	0.97829	0.84776	0.96096
XYLB	5	0.048292	0.74101	0.61902	0.92131	0.45869	0.80163
XYLT1	5	0.17149	1.778	0.083472	0.44652	0.075398	0.5338
XYLT2	5	0.012735	0.15028	0.84788	0.97829	0.88055	0.97086
YAE1D1	7	-0.81956	-3.0752	0.00027769	0.0097847	0.0021038	0.041951
YAF2	14	-0.028924	-0.34579	0.98123	0.99573	0.7295	0.9209
YAP1	6	0.059293	0.65039	0.50544	0.87272	0.51544	0.82921
YARS	5	-1.7957	-5.1436	0	0	2.6947e-07	4.575e-05
YARS2	5	-0.58643	-2.9396	0.014717	0.1702	0.0032867	0.058421
YBEY	5	0.10427	0.95645	0.30551	0.76086	0.33884	0.74025
YBX1	2	-0.98189	-2.3273	0.028102	0.25402	0.019947	0.23444
YBX2	5	0.037902	0.42445	0.68522	0.94083	0.67124	0.89868
YBX3	6	0.0091108	0.099605	0.83594	0.97829	0.92066	0.98025
YDJC	5	0.046321	0.45562	0.63029	0.92452	0.64866	0.8897
YEATS2	5	-0.10798	-0.80994	0.54082	0.88931	0.41798	0.78453
YEATS4	5	-0.52248	-2.2121	0.024325	0.23335	0.026963	0.29478
YES1	5	-0.010606	-0.089714	0.99006	0.99748	0.92851	0.98221
YIF1A	5	-0.37632	-2.7334	0.080418	0.43919	0.0062692	0.096234
YIF1B	5	0.1318	1.5452	0.19244	0.63989	0.12231	0.60782
YIPF1	5	0.042062	0.32492	0.65684	0.93104	0.74524	0.92739
YIPF2	5	0.056405	0.83417	0.56742	0.90137	0.40418	0.77878
YIPF3	5	-0.32417	-1.9279	0.11996	0.52552	0.053869	0.46037
YIPF4	5	-0.05646	-0.43356	0.75864	0.96388	0.66461	0.8962
YIPF5	5	-0.059822	-0.30813	0.74236	0.96083	0.75798	0.93296
YIPF6	5	0.1305	1.026	0.19677	0.64518	0.30491	0.72163
YIPF7	5	0.14107	1.1515	0.16045	0.59592	0.24952	0.69352
YJEFN3	5	0.10646	0.99823	0.29462	0.74908	0.31817	0.72767
YKT6	5	-1.4582	-4.611	5.5537e-05	0.0029762	4.0079e-06	0.00036183
YLPM1	5	-0.13616	-1.6464	0.44852	0.84903	0.099684	0.58241
YME1L1	5	-0.035116	-0.31157	0.8646	0.98122	0.75537	0.93182
YOD1	4	-0.012114	-0.11402	0.97679	0.99559	0.90922	0.97824
YPEL1	5	-0.093051	-0.92772	0.59697	0.91489	0.35355	0.74877
YPEL2	5	0.13226	1.0374	0.19055	0.63726	0.29955	0.71917
YPEL3	8	-0.11399	-1.5337	0.4799	0.86289	0.12511	0.60992
YPEL4	5	-0.0010306	-0.010332	0.93358	0.98981	0.99176	0.99768
YPEL5	5	-0.40912	-2.51	0.061368	0.38502	0.012074	0.16021
YRDC	5	-2.4756	-6.2426	0	0	4.3049e-10	3.1006e-07
YTHDC1	5	-0.55108	-3.2212	0.019716	0.20449	0.0012767	0.029266
YTHDC2	5	-0.048059	-0.4159	0.80007	0.97266	0.67749	0.90148
YTHDF1	5	0.18816	1.6065	0.056315	0.37048	0.10816	0.58908
YTHDF2	5	-0.11412	-0.95586	0.51872	0.87865	0.33914	0.74044
YWHAB	5	0.046679	0.63757	0.62857	0.9239	0.52375	0.83288
YWHAE	4	-0.1523	-1.0561	0.42425	0.83341	0.29092	0.71597
YWHAG	5	-0.23441	-1.9393	0.22842	0.68585	0.052459	0.45475
YWHAH	5	0.20227	1.5749	0.039098	0.30332	0.11528	0.59749
YWHAQ	5	0.038512	0.2965	0.68044	0.93892	0.76685	0.93512
YWHAZ	3	-0.32635	-1.72	0.19277	0.64029	0.08544	0.56051
YY1	5	-0.70893	-3.5163	0.0058869	0.092415	0.00043763	0.012579
YY1AP1	5	-0.03018	-0.42691	0.89004	0.98361	0.66945	0.89806
YY2	5	0.18903	1.3791	0.055259	0.36712	0.16787	0.64875
ZACN	5	0.037374	0.35269	0.68905	0.94295	0.72432	0.91947
ZADH2	5	0.1767	1.4865	0.073864	0.42353	0.13715	0.61956
ZAK	5	-0.051141	-0.39759	0.78452	0.96905	0.69093	0.90602
ZAP70	5	-0.046698	-0.69899	0.80612	0.97398	0.48456	0.81614
ZAR1	5	-0.021464	-0.25128	0.94307	0.99176	0.80159	0.94598
ZAR1L	5	0.12906	1.2815	0.20149	0.65082	0.2	0.66598
ZBBX	5	0.15628	1.2224	0.11657	0.51891	0.22155	0.67787
ZBED1	5	0.11781	1.0115	0.24492	0.70041	0.31179	0.72485
ZBED2	5	0.040715	0.3668	0.66606	0.93425	0.71377	0.91619
ZBED3	5	0.16634	1.6193	0.093191	0.47161	0.10539	0.58579
ZBED4	5	-0.013123	-0.11182	0.99339	0.99872	0.91096	0.97837
ZBED6	5	0.12399	0.83714	0.22159	0.67639	0.40251	0.77848
ZBED6CL	5	0.1322	1.1536	0.19083	0.63771	0.24867	0.69325
ZBP1	5	0.1031	0.92785	0.31112	0.76541	0.35349	0.74872
ZBTB1	5	0.042784	0.42283	0.65206	0.92963	0.67242	0.89916
ZBTB10	5	-0.077509	-0.79667	0.66039	0.93175	0.42564	0.78735
ZBTB11	5	-0.885	-3.6337	0.00099967	0.023226	0.00027934	0.0088553
ZBTB12	5	-0.063846	-0.63928	0.72404	0.95594	0.52264	0.83231
ZBTB14	5	-0.092116	-0.91101	0.6008	0.91638	0.36229	0.75511
ZBTB16	5	0.053165	0.5399	0.58836	0.90998	0.58926	0.86311
ZBTB17	5	-0.34115	-2.5051	0.10513	0.49659	0.012242	0.16196
ZBTB18	5	-0.045175	-0.39959	0.81356	0.97463	0.68946	0.90581
ZBTB2	5	-0.24335	-1.7673	0.2146	0.66707	0.077186	0.53729
ZBTB20	5	0.034335	0.43234	0.71032	0.95082	0.66549	0.89641
ZBTB21	5	0.28375	1.5401	0.0035544	0.063745	0.12355	0.60782
ZBTB22	5	0.023459	0.27199	0.77957	0.96814	0.78563	0.94063
ZBTB24	5	-0.085015	-0.30311	0.63007	0.92447	0.76181	0.93441
ZBTB25	5	0.042383	0.42711	0.65478	0.93101	0.6693	0.89806
ZBTB26	5	0.031259	0.19759	0.7297	0.95787	0.84337	0.95961
ZBTB3	5	-0.23835	-1.8253	0.2217	0.67661	0.06795	0.51242
ZBTB32	5	-0.19495	-1.9952	0.30234	0.75653	0.046019	0.42639
ZBTB33	5	0.052082	0.54194	0.59569	0.91432	0.58786	0.86211
ZBTB34	5	-0.1437	-1.4458	0.42486	0.83419	0.14824	0.63084
ZBTB37	5	-0.045867	-0.54092	0.81012	0.97429	0.58856	0.86258
ZBTB38	5	0.0044054	0.035471	0.90137	0.98493	0.9717	0.99236
ZBTB39	5	0.024307	0.21439	0.7728	0.96666	0.83024	0.95426
ZBTB4	5	0.020843	0.18655	0.79685	0.9715	0.85201	0.96284
ZBTB40	5	-0.091268	-0.83291	0.60435	0.91769	0.4049	0.77954
ZBTB41	5	-0.0022048	-0.010392	0.94174	0.99141	0.99171	0.99768
ZBTB42	5	-0.0094167	-0.071522	0.98312	0.99573	0.94298	0.98606
ZBTB43	5	-0.046969	-0.39432	0.80479	0.97398	0.69334	0.90684
ZBTB44	5	-0.037012	-0.46971	0.85616	0.97923	0.63857	0.88507
ZBTB45	5	0.087837	0.7468	0.38776	0.81252	0.45518	0.79949
ZBTB46	5	0.22624	1.7825	0.020271	0.20762	0.074665	0.53287
ZBTB47	5	-0.026392	-0.27758	0.91297	0.98622	0.78133	0.93971
ZBTB48	5	0.03938	0.4283	0.67444	0.93684	0.66843	0.89802
ZBTB49	5	0.0011276	0.011747	0.9208	0.98721	0.99063	0.9976
ZBTB5	5	-0.030052	-0.30592	0.89087	0.98375	0.75966	0.93356
ZBTB6	5	0.094777	0.82396	0.35249	0.79207	0.40996	0.78121
ZBTB7A	5	-0.13596	-1.4281	0.44918	0.84921	0.15328	0.63499
ZBTB7B	4	0.0010054	0.0088488	0.94929	0.99332	0.99294	0.99791
ZBTB7C	5	0.071163	0.68794	0.48012	0.86306	0.49149	0.82036
ZBTB8A	5	0.027685	0.1262	0.75408	0.96333	0.89957	0.97573
ZBTB8B	5	0.023344	0.35433	0.78052	0.96825	0.72309	0.91896
ZBTB8OS	5	-2.0459	-5.8164	0	0	6.0122e-09	2.2553e-06
ZBTB9	5	0.0592	0.8909	0.55021	0.892	0.37298	0.76074
ZC2HC1A	5	0.058174	0.3957	0.55615	0.89555	0.69233	0.90682
ZC2HC1B	4	-0.042185	-0.22309	0.81789	0.97557	0.82346	0.95286
ZC2HC1C	5	0.097914	0.64165	0.33644	0.7825	0.5211	0.83231
ZC3H10	5	-0.058091	-0.70731	0.74992	0.96306	0.47938	0.81314
ZC3H11A	5	-0.018408	-0.22655	0.96157	0.9946	0.82077	0.95216
ZC3H12A	5	0.069252	0.79429	0.49145	0.86823	0.42703	0.78842
ZC3H12B	5	0.17275	2.0664	0.080862	0.44068	0.038786	0.38331
ZC3H12C	5	-0.096606	-0.75127	0.58303	0.9075	0.45249	0.79794
ZC3H13	5	-0.30396	-2.0925	0.1394	0.56399	0.036391	0.36654
ZC3H14	12	-0.057766	-0.65996	0.75753	0.96369	0.50928	0.8265
ZC3H15	5	-0.16388	-1.2361	0.37093	0.79909	0.21643	0.67367
ZC3H18	5	-0.53406	-2.8776	0.02227	0.22216	0.0040074	0.068201
ZC3H3	5	-0.077177	-1.0728	0.66156	0.93267	0.28336	0.71244
ZC3H4	4	-0.18652	-1.5616	0.35083	0.79116	0.11838	0.60365
ZC3H6	5	-0.17551	-1.385	0.34189	0.7846	0.16607	0.64658
ZC3H7A	5	-0.020248	-0.22496	0.95068	0.99343	0.82201	0.95286
ZC3H7B	5	-0.041042	-0.51644	0.83528	0.97829	0.60555	0.87145
ZC3H8	5	-0.54669	-2.9946	0.020327	0.20807	0.0027476	0.050899
ZC3HAV1	5	0.012986	0.14337	0.84616	0.97829	0.886	0.972
ZC3HAV1L	5	0.072468	1.1768	0.47295	0.86004	0.23928	0.68731
ZC3HC1	5	0.031028	0.33569	0.73126	0.95787	0.73711	0.92514
ZC4H2	5	0.26203	2.0704	0.0069421	0.10297	0.038418	0.38133
ZCCHC10	5	-0.070569	-0.59342	0.69088	0.94335	0.5529	0.84569
ZCCHC11	5	-0.015983	-0.15408	0.9769	0.99559	0.87755	0.97005
ZCCHC12	5	0.25795	1.7644	0.0078863	0.11243	0.077669	0.53768
ZCCHC13	5	0.063859	0.60398	0.52199	0.88097	0.54585	0.84251
ZCCHC14	5	0.37175	2.1216	0.00033322	0.011111	0.033875	0.3486
ZCCHC16	5	0.13133	1.2469	0.19388	0.64156	0.21244	0.67156
ZCCHC17	5	0.1446	1.0057	0.14973	0.58224	0.31457	0.72623
ZCCHC18	5	0.050368	0.28886	0.60685	0.91769	0.77269	0.93773
ZCCHC2	5	0.16618	1.372	0.093358	0.47179	0.17006	0.64956
ZCCHC24	5	-0.052931	-0.41843	0.77591	0.96705	0.67563	0.90021
ZCCHC3	5	0.13619	1.3816	0.1765	0.61531	0.1671	0.6481
ZCCHC4	5	0.044085	0.43237	0.64306	0.9281	0.66548	0.89641
ZCCHC5	5	0.14957	1.0949	0.13501	0.55642	0.27354	0.7078
ZCCHC6	5	0.0046848	0.049757	0.89976	0.98493	0.96032	0.99063
ZCCHC7	5	0.035028	0.29299	0.70504	0.94859	0.76953	0.93614
ZCCHC9	5	-0.65593	-3.1089	0.0088304	0.12335	0.0018776	0.038502
ZCRB1	5	-0.40043	-1.9196	0.066256	0.40128	0.054914	0.46406
ZCWPW1	5	0.11908	1.5193	0.24025	0.696	0.12868	0.61418
ZCWPW2	5	0.078287	0.39986	0.43974	0.84295	0.68926	0.90581
ZDBF2	5	0.013375	0.12743	0.84394	0.97829	0.8986	0.97573
ZDHHC1	5	-0.032496	-0.29312	0.87876	0.98331	0.76943	0.93614
ZDHHC11	5	0.16614	1.8857	0.093469	0.47197	0.059341	0.48479
ZDHHC12	5	0.002226	0.020794	0.91453	0.9864	0.98341	0.99552
ZDHHC13	5	0.30056	1.3194	0.0017216	0.035632	0.18705	0.65953
ZDHHC14	5	0.092563	0.87717	0.3636	0.79628	0.38039	0.76539
ZDHHC15	5	0.00051023	0.0041375	0.92419	0.98754	0.9967	0.9991
ZDHHC16	5	-0.051869	-0.46636	0.78068	0.96825	0.64096	0.88608
ZDHHC17	5	0.039596	0.3915	0.67266	0.93652	0.69543	0.90722
ZDHHC18	5	-0.12007	-1.365	0.49856	0.87003	0.17226	0.65045
ZDHHC19	5	0.071046	0.8649	0.48067	0.86314	0.38709	0.76901
ZDHHC2	5	0.26782	1.5401	0.0060535	0.094536	0.12353	0.60782
ZDHHC20	5	-0.16847	-1.0463	0.35788	0.79399	0.2954	0.71665
ZDHHC21	5	0.10023	0.63604	0.32617	0.77716	0.52475	0.83306
ZDHHC22	5	0.012609	0.18188	0.84849	0.97829	0.85568	0.96411
ZDHHC23	5	0.029847	0.27754	0.73898	0.95948	0.78137	0.93971
ZDHHC24	5	-0.05991	-0.93897	0.74164	0.96079	0.34775	0.74651
ZDHHC3	5	0.081102	0.62863	0.4233	0.83284	0.52959	0.83554
ZDHHC4	5	0.15704	1.1094	0.11435	0.51501	0.26724	0.70317
ZDHHC5	5	-0.59785	-2.9715	0.013496	0.16125	0.0029638	0.053851
ZDHHC6	5	0.086086	1.3412	0.39642	0.81773	0.17985	0.65317
ZDHHC7	5	-0.17256	-1.1995	0.34811	0.78947	0.23032	0.68188
ZDHHC8	5	-0.067545	-0.60718	0.70482	0.94851	0.54373	0.84154
ZDHHC9	5	0.072001	0.97436	0.47551	0.8605	0.32988	0.735
ZEB1	5	0.10427	0.89024	0.30545	0.76082	0.37334	0.761
ZEB2	5	-0.41621	-3.0684	0.057703	0.37618	0.0021518	0.042679
ZER1	5	0.078348	0.67953	0.43946	0.84288	0.4968	0.82141
ZFAND1	5	-0.12686	-0.72383	0.47795	0.86143	0.46917	0.80734
ZFAND2A	5	0.16165	1.3666	0.10274	0.49098	0.17175	0.65045
ZFAND2B	5	0.042383	0.33095	0.65484	0.93101	0.74068	0.92654
ZFAND3	5	-0.054237	-0.56608	0.77002	0.96627	0.57134	0.85487
ZFAND4	5	0.062923	0.65882	0.52727	0.88234	0.51001	0.82695
ZFAND5	5	-0.1273	-1.0339	0.47667	0.86121	0.3012	0.72035
ZFAND6	6	-0.028107	-0.23897	0.92136	0.98721	0.81113	0.94959
ZFAT	5	0.009336	0.095781	0.8716	0.98313	0.92369	0.98165
ZFC3H1	5	-0.20128	-1.9084	0.29013	0.74661	0.056339	0.47123
ZFHX2	5	-0.055231	-0.42445	0.76452	0.96456	0.67124	0.89868
ZFHX3	5	0.018309	0.16385	0.81278	0.97463	0.86985	0.96746
ZFHX4	5	0.033204	0.42512	0.71721	0.95335	0.67075	0.89866
ZFP1	5	0.051692	0.35279	0.59852	0.91517	0.72425	0.91947
ZFP14	5	0.027499	0.16749	0.7548	0.96343	0.86698	0.96643
ZFP2	5	0.1127	1.2658	0.26602	0.72041	0.2056	0.66696
ZFP28	5	0.049725	0.32341	0.61019	0.91844	0.74638	0.92791
ZFP3	5	0.0018052	0.020262	0.91764	0.98715	0.98383	0.99561
ZFP30	5	0.17207	1.5901	0.082139	0.44321	0.11182	0.59539
ZFP36	5	-0.077688	-0.78907	0.65978	0.93147	0.43007	0.7896
ZFP36L1	5	-0.086756	-1.1676	0.62324	0.92269	0.24297	0.68929
ZFP36L2	5	0.03357	0.17633	0.71487	0.95229	0.86004	0.9648
ZFP37	5	-0.015737	-0.11132	0.9784	0.99573	0.91136	0.97837
ZFP41	5	0.030091	0.27174	0.73748	0.95884	0.78582	0.94063
ZFP42	5	0.14296	0.93797	0.1545	0.58679	0.34826	0.74692
ZFP57	5	-0.040982	-0.38974	0.83578	0.97829	0.69673	0.90752
ZFP62	5	0.1658	1.0666	0.09408	0.47254	0.28617	0.71439
ZFP64	4	0.17558	1.6675	0.11324	0.51353	0.095416	0.57531
ZFP69	5	-0.25106	-1.578	0.20371	0.65483	0.11457	0.5965
ZFP69B	5	0.083461	1.0104	0.41014	0.82616	0.31228	0.72535
ZFP82	5	0.15239	1.001	0.12612	0.53815	0.31684	0.72668
ZFP90	5	0.04022	0.31758	0.66867	0.935	0.7508	0.93025
