Gene	sgRNA	Mel202|beta	Mel202|z	Mel202|p-value	Mel202|fdr	Mel202|wald-p-value	Mel202|wald-fdr
SPRED1	5	0.42858	1.7824	0.00061091	0.013784	0.074691	0.45265
SPRED2	4	0.33672	1.4249	0.013384	0.13396	0.15419	0.56362
SPRED3	5	0.1427	1.1498	0.26191	0.66742	0.25022	0.64198
SPRN	5	-0.067584	-1.0103	0.82611	0.9585	0.31237	0.67979
SPRR1A	4	-0.298	-1.5318	0.2593	0.66576	0.12558	0.53431
SPRR1B	5	-0.59325	-2.265	0.025991	0.20517	0.02351	0.22882
SPRR2D	1	-0.52651	-1.3958	0.24697	0.65258	0.16278	0.5703
SPRR2F	2	-0.11387	-0.72817	0.66967	0.90191	0.46651	0.76593
SPRR2G	4	-0.72344	-1.953	0.018994	0.16906	0.050817	0.37873
SPRR3	5	0.099802	0.62736	0.42092	0.78255	0.53042	0.79412
SPRR4	4	-0.072413	-0.43236	0.80107	0.94938	0.66548	0.86777
SPRTN	5	-1.3744	-4.1887	0	0	2.8056e-05	0.0017939
SPRY1	5	0.25478	1.6703	0.042208	0.27305	0.094853	0.4852
SPRY2	5	0.025111	0.17072	0.75797	0.93492	0.86445	0.94812
SPRY3	5	0.23003	1.4647	0.067977	0.35789	0.14301	0.553
SPRY4	5	0.16582	1.1775	0.19255	0.58653	0.23901	0.63357
SPRYD3	5	0.18629	1.3547	0.14162	0.51437	0.17551	0.58226
SPRYD4	5	-0.46469	-1.7869	0.069144	0.36066	0.07395	0.45214
SPRYD7	5	0.21753	1.2009	0.08475	0.40137	0.2298	0.62517
SPSB1	5	0.24671	1.6629	0.049317	0.29859	0.096331	0.48819
SPSB2	5	0.12353	0.95766	0.32917	0.71941	0.33823	0.69525
SPSB3	5	-0.032744	-0.22073	0.9699	0.99426	0.8253	0.93366
SPSB4	5	0.30112	1.9261	0.014884	0.14378	0.054088	0.39234
SPTA1	5	-0.027285	-0.31218	0.99489	0.99844	0.7549	0.90323
SPTAN1	5	0.063124	0.50389	0.58097	0.86815	0.61434	0.83951
SPTB	5	0.076511	0.70045	0.51966	0.83739	0.48364	0.77244
SPTBN1	4	0.17451	1.4029	0.22015	0.62563	0.16065	0.568
SPTBN2	5	0.0097833	0.10258	0.83161	0.96074	0.9183	0.97024
SPTBN4	5	0.14788	1.0053	0.24531	0.65099	0.31478	0.68102
SPTBN5	5	-0.020231	-0.35825	0.9724	0.99428	0.72015	0.89
SPTLC1	3	-0.49813	-2.175	0.13062	0.49319	0.029632	0.26745
SPTLC2	5	-0.38671	-2.0385	0.12296	0.48099	0.041499	0.33583
SPTLC3	5	0.24625	1.6006	0.049817	0.3006	0.10947	0.51279
SPTSSA	5	-0.44203	-2.6059	0.081584	0.39347	0.0091638	0.11443
SPTSSB	4	0.14225	1.0027	0.32089	0.71522	0.31601	0.68104
SPTY2D1	5	0.13087	1.2385	0.30506	0.70364	0.21552	0.61436
SPZ1	5	0.15309	0.98567	0.22926	0.63586	0.32429	0.68608
SQLE	5	-0.35081	-2.1948	0.15723	0.53811	0.02818	0.25744
SQRDL	5	-0.0048044	-0.032321	0.90031	0.9781	0.97422	0.99039
SQSTM1	5	-0.1528	-1.0345	0.53343	0.84427	0.30089	0.67056
SRA1	5	-0.021774	-0.20312	0.97973	0.99571	0.83904	0.93806
SRBD1	5	-1.09	-3.9689	0.00033322	0.0082759	7.2197e-05	0.0033962
SRC	5	-0.033502	-0.23729	0.96684	0.99367	0.81243	0.92801
SRCAP	5	-1.152	-3.3598	0.00022215	0.0061538	0.00077987	0.019084
SRCIN1	5	-0.07727	-0.63835	0.78679	0.9451	0.52324	0.79252
SRCRB4D	5	0.025765	0.22068	0.75503	0.93392	0.82534	0.93366
SRD5A1	5	0.15963	1.3236	0.20899	0.60831	0.18564	0.5901
SRD5A3	5	-0.14552	-1.0521	0.55482	0.85517	0.29273	0.66587
SREBF1	5	-0.11332	-1.3615	0.65606	0.89852	0.17336	0.58053
SREBF2	5	0.16256	1.6307	0.20138	0.59697	0.10295	0.50345
SREK1	5	-0.35057	-2.0404	0.15739	0.53858	0.041313	0.33508
SREK1IP1	5	-0.10549	-0.52857	0.68422	0.90862	0.59711	0.83081
SRF	5	-0.17835	-1.8576	0.46107	0.80984	0.063222	0.42362
SRFBP1	5	-0.76475	-2.3209	0.0053316	0.069364	0.02029	0.20479
SRGAP1	5	0.078822	0.6608	0.51027	0.8347	0.50874	0.78542
SRGAP3	5	0.15473	1.2972	0.22381	0.6291	0.19457	0.59801
SRGN	5	-0.067154	-0.34592	0.828	0.95958	0.7294	0.89401
SRI	5	-0.19811	-1.2091	0.41009	0.77345	0.22662	0.62329
SRL	5	0.12277	1.3868	0.33128	0.7196	0.16551	0.57166
SRM	5	0.0014294	0.010831	0.87127	0.97117	0.99136	0.99676
SRMS	5	0.10171	1.3653	0.4127	0.7756	0.17215	0.57852
SRP14	5	0.066534	0.38879	0.56553	0.8607	0.69743	0.88166
SRP19	6	-1.9452	-5.1731	0	0	2.3022e-07	6.686e-05
SRP54	5	-2.4323	-4.5489	0	0	5.3926e-06	0.0005517
SRP68	4	-0.67326	-2.2448	0.025103	0.20062	0.024783	0.23711
SRP72	5	-0.73627	-2.8018	0.0068866	0.082447	0.0050815	0.073551
SRP9	3	-0.77466	-1.6875	0.031656	0.23237	0.091498	0.47932
SRPK1	5	-0.063361	-0.40913	0.84183	0.96235	0.68244	0.87482
SRPK2	5	-0.42725	-1.977	0.090525	0.4135	0.048037	0.3662
SRPK3	5	0.11559	0.85808	0.35738	0.73821	0.39085	0.72186
SRPR	5	-1.076	-3.7375	0.00033322	0.0082759	0.00018587	0.0067339
SRPRB	5	-0.53301	-2.6355	0.040264	0.26684	0.0084012	0.10675
SRPX	5	0.23767	1.8924	0.059036	0.33095	0.058432	0.40748
SRPX2	5	0.38207	1.8043	0.0017772	0.031558	0.071187	0.44503
SRR	5	0.11714	0.59663	0.35172	0.73336	0.55075	0.80396
SRRD	5	-0.087994	-0.68933	0.74742	0.93097	0.49062	0.7766
SRRM1	5	-0.80702	-3.1622	0.0035544	0.050955	0.0015656	0.031555
SRRM2	5	-0.48202	-2.4805	0.060535	0.33569	0.01312	0.14979
SRRM4	5	0.21301	1.344	0.092469	0.41834	0.17893	0.58348
SRRM5	5	0.073449	0.76187	0.53304	0.84427	0.44614	0.75581
SRRT	4	-0.87179	-2.8214	0.007442	0.087467	0.0047821	0.070006
SRSF1	5	-1.0978	-3.4411	0.00027769	0.0075075	0.00057931	0.015272
SRSF10	6	-0.252	-1.5478	0.26191	0.66742	0.12167	0.53075
SRSF11	5	-0.21466	-1.6164	0.37304	0.75244	0.106	0.50811
SRSF12	5	0.23913	1.5351	0.057037	0.32397	0.12475	0.5336
SRSF2	5	-1.5875	-4.1468	0	0	3.3718e-05	0.0020651
SRSF3	4	-2.4636	-4.9469	0	0	7.541e-07	0.00015256
SRSF4	5	0.032451	0.2422	0.72565	0.92583	0.80863	0.92692
SRSF5	5	0.20951	1.1428	0.09769	0.42819	0.25313	0.64432
SRSF6	5	-0.45937	-2.6701	0.071865	0.3674	0.0075838	0.099602
SRSF7	5	-1.909	-5.0084	0	0	5.4887e-07	0.00012354
SRSF9	5	-0.33031	-2.274	0.18005	0.57163	0.022964	0.22472
SRXN1	5	0.13639	1.0238	0.28435	0.68753	0.30592	0.67389
SRY	5	0.22672	1.7607	0.072365	0.36933	0.078297	0.4602
SS18	5	0.040975	0.35665	0.68483	0.9089	0.72135	0.89011
SS18L1	5	0.0080743	0.086271	0.83961	0.96146	0.93125	0.9746
SS18L2	4	-0.60055	-2.6146	0.040598	0.26737	0.008934	0.11195
SSB	4	-0.52659	-1.7797	0.065534	0.3514	0.075125	0.45315
SSBP1	5	-0.76408	-3.0867	0.0053316	0.069364	0.002024	0.038082
SSBP2	4	-0.070366	-0.36916	0.80862	0.95192	0.71201	0.88756
SSBP3	4	-0.22918	-1.0902	0.3721	0.75171	0.27562	0.6589
SSBP4	5	-0.11135	-1.0754	0.66395	0.90152	0.2822	0.66126
SSC5D	5	-0.014641	-0.15339	0.94557	0.98755	0.87809	0.95401
SSFA2	5	-0.057652	-0.28711	0.86532	0.97057	0.77403	0.91212
SSH1	5	-0.20764	-1.4717	0.38843	0.76013	0.1411	0.55142
SSH2	5	-0.0146	-0.16222	0.9453	0.98755	0.87113	0.95124
SSH3	5	0.011866	0.13511	0.82184	0.95671	0.89253	0.96008
SSMEM1	5	0.045721	0.40079	0.66089	0.90043	0.68857	0.87767
SSNA1	5	0.082153	0.72403	0.4965	0.82999	0.46904	0.76709
SSPN	7	0.079589	0.89195	0.42008	0.78209	0.37242	0.71224
SSR1	5	0.22982	1.7293	0.068255	0.35879	0.083747	0.46891
SSR2	5	0.12489	0.7829	0.32461	0.71744	0.43368	0.74835
SSR3	5	0.16785	0.93789	0.18638	0.5779	0.3483	0.69838
SSR4	5	0.24702	1.8514	0.049095	0.29798	0.064117	0.42696
SSRP1	5	-1.0363	-3.5262	0.00049983	0.011673	0.00042162	0.012162
SSSCA1	5	-0.048921	-0.2205	0.89948	0.9779	0.82548	0.93366
SST	5	0.14646	1.1123	0.25019	0.65671	0.26602	0.6525
SSTR1	5	0.084229	0.70176	0.48823	0.82762	0.48283	0.77244
SSTR2	5	-0.1713	-1.2241	0.48051	0.82284	0.2209	0.6183
SSTR3	5	0.098654	0.80371	0.4258	0.78644	0.42157	0.73973
SSTR4	4	0.11379	0.97454	0.42619	0.78678	0.32979	0.69048
SSTR5	5	0.075679	0.79931	0.5231	0.83963	0.42411	0.74184
SSU72	5	-0.94434	-2.9694	0.0011663	0.022556	0.0029835	0.049833
SSUH2	5	0.25	1.4329	0.046485	0.28852	0.15189	0.56155
SSX1	3	-0.33335	-1.5268	0.27235	0.67641	0.12681	0.53489
SSX2	3	-0.30964	-1.1398	0.30068	0.70048	0.25436	0.64487
SSX2IP	5	0.13677	1.2494	0.28335	0.6871	0.2115	0.61064
SSX3	3	-0.42384	-1.5921	0.18199	0.57458	0.11135	0.51622
SSX4	3	-0.84903	-1.7131	0.021437	0.18139	0.086695	0.47243
SSX4B	1	0.037678	0.10286	0.96834	0.99407	0.91808	0.97016
SSX5	9	-0.26157	-1.7783	0.16722	0.5538	0.075356	0.45391
SSX7	3	0.0897	0.53898	0.60041	0.87645	0.5899	0.82717
ST13	3	-0.12316	-0.53791	0.64901	0.89562	0.59064	0.8273
ST14	5	0.1204	0.44428	0.33916	0.72435	0.65684	0.86457
ST18	5	-0.23918	-1.7256	0.32234	0.71557	0.084421	0.46916
ST20	4	0.070535	0.62699	0.60835	0.87991	0.53067	0.79412
ST20-MTHFS	2	0.30297	0.90872	0.12357	0.48185	0.3635	0.70713
ST3GAL1	4	-0.81991	-3.0696	0.010052	0.10819	0.0021438	0.039591
ST3GAL2	5	0.16822	1.2217	0.18555	0.57766	0.22181	0.61969
ST3GAL3	12	-0.0070842	-0.086542	0.77746	0.94384	0.93104	0.9746
ST3GAL4	5	0.1796	1.275	0.158	0.53985	0.20232	0.60596
ST3GAL5	5	0.075162	0.85799	0.52555	0.84066	0.3909	0.72186
ST3GAL6	5	0.011181	0.060723	0.82528	0.9585	0.95158	0.98353
ST5	5	0.089272	0.75353	0.46557	0.81217	0.45113	0.75938
ST6GAL1	9	0.15659	1.2884	0.09258	0.41842	0.1976	0.59995
ST6GAL2	5	0.061431	0.57051	0.58819	0.87165	0.56833	0.81424
ST6GALNAC1	5	-0.10184	-1.1664	0.69755	0.91292	0.24345	0.63718
ST6GALNAC2	5	-0.10335	-0.86414	0.69144	0.91069	0.38751	0.71994
ST6GALNAC3	5	0.028368	0.21802	0.7442	0.93097	0.82742	0.93367
ST6GALNAC4	5	0.069866	0.61213	0.54893	0.85163	0.54045	0.79824
ST6GALNAC5	5	0.011802	0.11898	0.82211	0.95671	0.90529	0.96529
ST6GALNAC6	5	0.023941	0.29184	0.76408	0.93772	0.77041	0.91032
ST7	5	0.023489	0.34039	0.7663	0.9387	0.73356	0.89526
ST7L	5	0.1314	1.0573	0.30257	0.70138	0.29037	0.66522
ST8SIA1	5	0.26109	1.2585	0.03671	0.25384	0.20821	0.61064
ST8SIA2	5	0.16861	1.5945	0.18466	0.57746	0.11082	0.51512
ST8SIA3	5	0.02745	0.32226	0.7477	0.93105	0.74725	0.89978
ST8SIA4	5	0.13673	0.73189	0.28341	0.6871	0.46424	0.76509
ST8SIA5	4	0.17231	0.94218	0.22654	0.63267	0.3461	0.69751
ST8SIA6	5	0.14755	1.4538	0.24636	0.65207	0.14601	0.55607
STAB1	5	-0.038805	-0.43448	0.94307	0.9871	0.66394	0.8676
STAB2	5	0.080392	0.47173	0.50361	0.83286	0.63712	0.85402
STAC	5	0.14492	0.9194	0.25553	0.6623	0.35788	0.70369
STAC2	5	-0.19919	-1.6328	0.40759	0.77237	0.10251	0.50241
STAC3	5	-0.059543	-0.45119	0.8581	0.96878	0.65185	0.86277
STAG1	5	-0.073488	-0.65066	0.80079	0.94938	0.51527	0.78895
STAG2	5	-0.27201	-1.7726	0.26475	0.67065	0.076296	0.45595
STAG3	5	-0.0058616	-0.041211	0.90575	0.97897	0.96713	0.98745
STAM	5	0.14138	0.5748	0.26741	0.67196	0.56543	0.81246
STAM2	5	0.069012	0.34489	0.55393	0.85452	0.73018	0.89417
STAMBP	5	0.087956	0.59978	0.47112	0.81577	0.54865	0.80326
STAMBPL1	5	0.22307	1.2881	0.077696	0.38445	0.1977	0.60011
STAP1	5	0.25633	1.2999	0.041208	0.26908	0.19365	0.59794
STAP2	5	0.12821	1.2194	0.31334	0.70853	0.22269	0.61971
STAR	5	-0.29583	-1.6167	0.22831	0.6349	0.10595	0.50811
STARD10	5	0.026534	0.22747	0.75158	0.93273	0.82006	0.93161
STARD13	5	-0.018847	-0.20154	0.96529	0.99314	0.84028	0.93818
STARD3	5	0.032307	0.33525	0.7267	0.92644	0.73744	0.89666
STARD3NL	5	0.12851	0.70868	0.31245	0.70794	0.47852	0.77061
STARD4	4	0.0973	0.62513	0.49267	0.82914	0.53189	0.79412
STARD5	5	0.14609	0.96452	0.25147	0.65747	0.33478	0.69273
STARD6	5	0.021359	0.11355	0.77657	0.94339	0.90959	0.96677
STARD7	5	0.27243	1.2567	0.028213	0.21599	0.20885	0.61064
STARD8	5	0.15417	1.3196	0.22604	0.63248	0.18698	0.59039
STARD9	5	-0.0040937	-0.027036	0.89776	0.9778	0.97843	0.99198
STAT1	5	-0.037994	-0.18699	0.94674	0.98755	0.85167	0.94284
STAT2	5	-0.030558	-0.22766	0.9794	0.99554	0.81991	0.9315
STAT3	5	0.012732	0.12479	0.81678	0.95501	0.90069	0.96311
STAT4	5	0.18544	1.4111	0.14306	0.51572	0.15822	0.56605
STAT5A	5	0.042577	0.29433	0.67622	0.90535	0.7685	0.90948
STAT5B	5	0.053148	0.56989	0.62501	0.88621	0.56875	0.81425
STAT6	5	0.11631	0.73663	0.35472	0.73581	0.46135	0.76362
STATH	3	0.082065	0.35186	0.63007	0.88797	0.72495	0.89167
STAU1	5	0.10979	0.82158	0.3806	0.75662	0.41132	0.73372
STAU2	5	-0.071358	-0.47528	0.80934	0.95192	0.63459	0.85273
STBD1	5	0.13657	1.16	0.28385	0.6871	0.24605	0.63949
STC1	5	-0.041253	-0.42849	0.93341	0.98552	0.6683	0.86946
STC2	5	0.35896	1.8724	0.0033322	0.04918	0.061156	0.41806
STEAP1	5	-0.22486	-1.6911	0.35061	0.73268	0.090821	0.47747
STEAP1B	3	-0.09848	-0.71656	0.71993	0.92328	0.47364	0.76868
STEAP2	5	-0.13876	-1.3725	0.57436	0.86414	0.16991	0.57573
STEAP3	5	0.063293	0.48551	0.58008	0.86731	0.62731	0.84827
STEAP4	5	0.1772	1.4596	0.16411	0.54914	0.14441	0.55414
STH	5	0.076572	0.624	0.51949	0.83739	0.53263	0.79477
STIL	5	-0.57558	-2.5407	0.029212	0.22064	0.011063	0.13097
STIM1	5	0.10777	1.1424	0.38787	0.76003	0.25329	0.64432
STIM2	5	0.12008	0.94474	0.34016	0.7244	0.34479	0.69671
STIP1	5	-0.069923	-0.53319	0.81701	0.95501	0.5939	0.82886
STK10	4	-0.21333	-1.2041	0.40748	0.77237	0.22854	0.62476
STK11	5	0.53839	1.8998	0	0	0.057462	0.40416
STK11IP	5	0.13067	1.2806	0.30545	0.70368	0.20032	0.60358
STK16	5	-0.027604	-0.25576	0.99339	0.99844	0.79814	0.92242
STK17A	5	-0.027412	-0.25877	0.99439	0.99844	0.79581	0.92168
STK17B	5	0.01656	0.11129	0.79896	0.94888	0.91139	0.96754
STK19	5	-0.13262	-1.1232	0.59419	0.87396	0.26137	0.64887
STK24	5	0.093888	0.48234	0.44624	0.8007	0.62957	0.84958
STK25	5	0.083192	0.72702	0.49239	0.82906	0.46721	0.76611
STK3	5	-0.51216	-2.2242	0.047817	0.29446	0.026135	0.24615
STK31	5	0.028245	0.20146	0.74459	0.93097	0.84034	0.93818
STK32A	5	0.1208	1.153	0.33783	0.72401	0.2489	0.64188
STK32B	5	-0.1308	-0.88335	0.60063	0.87647	0.37705	0.71382
STK32C	5	0.079237	0.8929	0.50844	0.83432	0.37191	0.7118
STK33	5	0.04435	0.26863	0.66711	0.90169	0.78821	0.91895
STK35	5	0.073429	0.7733	0.53321	0.84427	0.43934	0.752
STK36	5	0.14334	1.2756	0.26002	0.66648	0.20208	0.60588
STK38	5	-0.10464	-0.89871	0.68727	0.90972	0.36881	0.71024
STK38L	5	0.13442	0.55669	0.29163	0.69251	0.57774	0.81886
STK39	5	0.19874	0.99608	0.11685	0.47012	0.31921	0.68399
STK4	5	0.0049273	0.036057	0.85394	0.96675	0.97124	0.98948
STK40	5	-0.0040386	-0.044422	0.89765	0.9778	0.96457	0.98738
STMN1	5	-0.023072	-0.20228	0.98539	0.99702	0.83969	0.93806
STMN2	5	-0.26286	-1.1942	0.27896	0.68284	0.23239	0.6281
STMN3	6	-0.083361	-0.76851	0.76125	0.93625	0.44218	0.75329
STMN4	5	-0.058729	-0.5831	0.86094	0.96966	0.55983	0.80939
STMND1	5	-0.04319	-0.3898	0.92564	0.98442	0.69669	0.88156
STOM	8	-0.029513	-0.25421	0.96762	0.99384	0.79934	0.92297
STOML1	5	-0.066159	-0.61083	0.83233	0.96074	0.54131	0.79864
STOML2	5	0.22959	1.5955	0.068533	0.35932	0.11059	0.5147
STOML3	5	0.18964	1.1221	0.13434	0.50176	0.26182	0.64916
STON1	4	0.36462	1.6777	0.0068866	0.082447	0.093401	0.4836
STON1-GTF2A1L	4	0.20424	1.7045	0.14717	0.52267	0.088293	0.47372
STON2	5	0.15481	1.1859	0.2237	0.6291	0.23566	0.63174
STOX1	12	0.067464	0.88203	0.32428	0.7173	0.37776	0.71437
STOX2	5	0.16665	1.2959	0.18988	0.58289	0.195	0.59821
STPG1	5	0.04583	0.38588	0.66045	0.90043	0.69958	0.88286
STPG2	4	0.23042	1.1504	0.10202	0.43842	0.24996	0.64197
STRA13	3	-0.17031	-1.5531	0.53388	0.84428	0.1204	0.5294
STRA6	5	0.20532	1.3948	0.10485	0.44486	0.16308	0.57067
STRA8	5	0.10102	0.73693	0.41614	0.77882	0.46116	0.76362
STRADA	5	-0.16156	-0.86831	0.50927	0.83436	0.38523	0.71909
STRADB	5	-0.30735	-1.9083	0.21126	0.6104	0.056356	0.39982
STRAP	5	0.20247	0.9059	0.11002	0.45551	0.36499	0.7074
STRBP	5	0.13467	0.78132	0.29096	0.69224	0.43461	0.74884
STRC	5	-0.25506	-2.3437	0.29185	0.69263	0.019093	0.19567
STRIP1	5	-0.15118	-1.3477	0.5376	0.8464	0.17775	0.58348
STRIP2	5	0.0085592	0.17141	0.83739	0.96088	0.8639	0.94776
STRN	5	-0.091845	-0.69895	0.73381	0.92873	0.48458	0.77289
STRN3	5	-0.08721	-0.7371	0.75064	0.93227	0.46106	0.76362
STRN4	5	0.054813	0.53536	0.61818	0.88455	0.5924	0.82811
STS	5	0.22095	1.7094	0.08064	0.39154	0.087377	0.47346
STT3A	5	0.094249	0.77681	0.4448	0.80054	0.43727	0.75086
STT3B	5	0.30647	1.9996	0.013051	0.1318	0.045548	0.35504
STUB1	5	-0.24912	-1.8645	0.30251	0.70138	0.062252	0.4206
STX10	5	0.051487	0.4424	0.63301	0.88929	0.6582	0.86499
STX11	5	0.21976	1.8669	0.082473	0.39595	0.061917	0.42007
STX12	5	0.052586	0.44993	0.62801	0.88735	0.65276	0.86294
STX16	5	0.049527	0.42024	0.64173	0.89195	0.67431	0.87143
STX17	5	0.053637	0.31694	0.62329	0.88538	0.75129	0.90197
STX18	5	-1.0663	-3.2401	0.00033322	0.0082759	0.001195	0.026033
STX19	5	0.12927	0.69209	0.30973	0.70572	0.48888	0.7755
STX1A	5	0.14243	1.1503	0.26302	0.66845	0.25	0.64198
STX1B	5	0.09512	1.2551	0.44152	0.79908	0.20945	0.61064
STX2	5	-0.096192	-0.55933	0.71915	0.92275	0.57594	0.81804
STX3	5	0.11957	0.90618	0.34211	0.72582	0.36484	0.7074
STX4	5	-0.058475	-0.60967	0.86193	0.96989	0.54208	0.7991
STX5	5	-1.1208	-3.2785	0.00022215	0.0061538	0.0010434	0.023424
STX6	6	0.096826	0.83269	0.38826	0.76013	0.40502	0.73029
STX7	5	0.071172	0.38906	0.54343	0.84881	0.69723	0.88166
STX8	5	-0.063843	-0.33626	0.83994	0.96166	0.73667	0.89624
STXBP1	5	0.0070499	0.082879	0.84394	0.96305	0.93395	0.97545
STXBP2	5	-0.052542	-0.37788	0.88493	0.97509	0.70552	0.88514
STXBP3	5	-0.030801	-0.22544	0.97851	0.99543	0.82164	0.93244
STXBP4	5	-0.12706	-0.9085	0.61202	0.88061	0.36362	0.70713
STXBP5	5	0.4227	1.8917	0.00066644	0.014888	0.058525	0.40777
STXBP5L	5	-0.10239	-0.83123	0.69499	0.91177	0.40584	0.73029
STXBP6	5	0.15753	1.0966	0.21509	0.61721	0.27283	0.65687
STYK1	5	0.19558	1.5704	0.12263	0.48052	0.11632	0.5243
STYX	5	-0.50651	-1.8451	0.049983	0.3009	0.065029	0.42891
STYXL1	5	0.1226	1.0444	0.33172	0.71964	0.29632	0.66791
SUB1	5	0.15686	0.57884	0.21715	0.62044	0.5627	0.81139
SUCLA2	5	-0.045394	-0.2166	0.91525	0.98236	0.82852	0.93415
SUCLG1	5	-0.12281	-0.86589	0.62657	0.88716	0.38655	0.71958
SUCLG2	5	-0.065627	-0.44833	0.83422	0.96087	0.65391	0.86327
SUCNR1	5	-0.1144	-0.64808	0.65206	0.89701	0.51694	0.78975
SUCO	5	-0.0076965	-0.0535	0.91436	0.9821	0.95733	0.9844
SUDS3	5	-0.82547	-2.7188	0.0028324	0.042607	0.0065523	0.089244
SUFU	5	0.10629	0.94477	0.39359	0.76303	0.34478	0.69671
SUGP1	5	-0.39103	-2.2923	0.1184	0.47283	0.021888	0.21595
SUGP2	5	-0.024398	-0.20196	0.99089	0.99821	0.83995	0.93806
SUGT1	6	-0.19962	-1.013	0.37504	0.7527	0.31105	0.6788
SULF1	5	-0.30039	-2.2476	0.22132	0.62633	0.024602	0.23626
SULF2	5	0.28343	2.0658	0.021659	0.18237	0.038851	0.32174
SULT1A1	4	-0.36396	-1.8461	0.17866	0.57069	0.064884	0.42874
SULT1A2	4	0.081201	0.79195	0.56065	0.8582	0.42839	0.74434
SULT1B1	5	0.14697	0.96042	0.24831	0.65418	0.33684	0.69466
SULT1C2	5	0.32249	1.8767	0.0083306	0.095178	0.060555	0.41553
SULT1C3	5	0.053957	0.36259	0.62207	0.88533	0.71691	0.88918
SULT1C4	5	0.091417	0.73906	0.45707	0.80789	0.45987	0.76355
SULT1E1	5	0.10285	0.45498	0.40798	0.77237	0.64913	0.86136
SULT2A1	5	0.08804	0.70546	0.47079	0.81577	0.48052	0.77142
SULT2B1	5	-0.042485	-0.48851	0.92825	0.98491	0.62519	0.84718
SULT4A1	5	0.29898	1.8982	0.015439	0.14748	0.057666	0.40528
SULT6B1	5	-0.058567	-0.45321	0.86166	0.96989	0.6504	0.86204
SUMF1	5	0.067218	0.40312	0.56187	0.85856	0.68686	0.87701
SUMF2	11	-0.066928	-0.66178	0.8285	0.95985	0.50812	0.78522
SUMO1	6	-0.41844	-2.2823	0.071087	0.36603	0.022469	0.22084
SUMO2	2	-1.369	-2.696	0.010608	0.11242	0.0070182	0.094376
SUMO3	6	0.11953	1.0505	0.29646	0.69721	0.29348	0.66696
SUMO4	3	-0.19431	-0.56396	0.48101	0.82284	0.57278	0.81658
SUN1	4	0.19847	1.3741	0.16039	0.54386	0.1694	0.57539
SUN2	5	0.040247	0.4075	0.68794	0.90972	0.68364	0.8755
SUN3	5	0.14063	1.1965	0.27024	0.67401	0.23151	0.6274
SUN5	5	0.016637	0.14898	0.79823	0.94827	0.88157	0.95468
SUOX	5	-0.062274	-0.60989	0.84672	0.96439	0.54193	0.79905
SUPT16H	5	-1.7099	-4.3346	0	0	1.4601e-05	0.0011332
SUPT20H	5	0.19877	1.2055	0.11679	0.47012	0.22801	0.62476
SUPT3H	5	0.066564	0.53092	0.56542	0.86061	0.59548	0.8299
SUPT4H1	5	-0.4862	-2.277	0.058314	0.32823	0.022787	0.22323
SUPT5H	5	-1.1026	-3.8779	0.00027769	0.0075075	0.00010535	0.0045571
SUPT6H	5	-1.4941	-4.183	0	0	2.8768e-05	0.0018176
SUPT7L	5	0.21392	1.3687	0.090192	0.41239	0.17109	0.57718
SUPV3L1	5	-1.4518	-4.0814	0	0	4.4769e-05	0.0024994
SURF1	5	-0.065864	-0.42871	0.83333	0.96075	0.66813	0.86946
SURF2	5	-0.25994	-1.9031	0.28379	0.6871	0.057026	0.40181
SURF4	4	-0.38133	-2.376	0.162	0.54603	0.0175	0.18323
SURF6	5	-0.75033	-3.3947	0.005998	0.074948	0.00068696	0.017348
SUSD1	5	0.16956	1.2755	0.18227	0.5746	0.20213	0.60588
SUSD2	5	0.11214	1.8061	0.37171	0.75171	0.070903	0.44384
SUSD3	5	0.18945	1.8301	0.13468	0.50259	0.06724	0.4352
SUSD4	5	-0.30192	-2.4085	0.21943	0.62397	0.01602	0.17211
SUSD5	5	0.058519	0.4902	0.60113	0.87647	0.624	0.84642
SUV39H1	5	0.29137	1.7754	0.01805	0.1634	0.075829	0.45502
SUV39H2	8	-0.039727	-0.21823	0.9744	0.99433	0.82725	0.93367
SUV420H1	5	-0.25775	-1.4763	0.28746	0.69038	0.13985	0.55031
SUV420H2	5	0.28424	1.9486	0.021326	0.18088	0.051348	0.38118
SUZ12	5	-0.14489	-0.98469	0.55659	0.85608	0.32477	0.68655
SV2A	5	-0.12524	-0.92254	0.61846	0.88467	0.35624	0.70245
SV2B	5	0.10833	1.0845	0.38604	0.75959	0.27813	0.66021
SV2C	5	0.083351	0.61538	0.49167	0.82867	0.5383	0.79758
SVEP1	5	0.19654	1.2839	0.12074	0.47686	0.19917	0.60252
SVIL	5	0.16159	1.2507	0.20388	0.60111	0.21104	0.61064
SVIP	2	0.096708	0.40024	0.67117	0.90205	0.68898	0.87799
SVOPL	5	-0.055823	-0.5015	0.87188	0.97117	0.61602	0.84065
SWAP70	5	0.026214	0.13877	0.75319	0.93338	0.88963	0.95851
SWSAP1	5	0.037852	0.28681	0.69927	0.91411	0.77426	0.91215
SWT1	5	-0.091456	-0.7943	0.73525	0.92938	0.42702	0.74339
SYAP1	5	0.27478	1.5524	0.026658	0.2086	0.12056	0.5295
SYBU	5	-0.13347	-1.4165	0.59214	0.87321	0.15662	0.56571
SYCE1	5	0.18515	1.6864	0.14395	0.51794	0.091724	0.47969
SYCE1L	5	0.14826	1.5453	0.2437	0.64835	0.12227	0.53094
