Gene	sgRNA	Mel285|beta	Mel285|z	Mel285|p-value	Mel285|fdr	Mel285|wald-p-value	Mel285|wald-fdr
UCKL1	5	0.015761	0.12699	0.96096	0.99298	0.89895	0.97371
UCMA	5	0.027202	0.2982	0.97706	0.99548	0.76555	0.93919
UCN	5	-0.068877	-0.66351	0.53515	0.87856	0.50701	0.86577
UCN2	5	0.18566	0.92562	0.22931	0.69453	0.35465	0.82419
UCN3	5	0.30013	1.2658	0.035932	0.32578	0.20557	0.80175
UCP1	5	0.069958	0.40813	0.73925	0.93979	0.68318	0.91257
UCP2	5	0.037839	0.28882	0.92064	0.98643	0.77272	0.94104
UCP3	5	-0.06819	-0.69747	0.53782	0.87885	0.48551	0.85924
UEVLD	5	-0.081155	-0.40498	0.4865	0.85752	0.68549	0.91355
UFC1	5	-0.46942	-2.2597	0.0061091	0.1179	0.023837	0.52729
UFD1L	5	-0.73637	-2.6088	0	0	0.009086	0.30637
UFL1	5	-0.15553	-0.94086	0.25203	0.71386	0.34678	0.82419
UFM1	7	0.001886	0.013069	0.87815	0.97659	0.98957	0.99711
UFSP1	5	0.23764	1.6291	0.10819	0.52576	0.10329	0.80175
UFSP2	5	0.068519	0.46237	0.74697	0.94248	0.64381	0.90383
UGCG	5	-0.39951	-2.1857	0.015439	0.21109	0.028837	0.57119
UGDH	5	-0.17482	-1.338	0.20799	0.67055	0.1809	0.80175
UGGT1	5	0.029079	0.18437	0.96729	0.99322	0.85372	0.96176
UGGT2	5	0.24373	1.5731	0.097967	0.50832	0.11569	0.80175
UGP2	4	-0.28571	-1.1828	0.090748	0.48791	0.23687	0.80175
UGT1A1	5	0.060904	0.32713	0.78913	0.95375	0.74357	0.93366
UGT1A10	5	-0.065271	-0.51398	0.55159	0.88473	0.60726	0.89049
UGT1A3	3	-0.064932	-0.56939	0.63173	0.91402	0.56909	0.87732
UGT1A4	4	0.086363	0.37668	0.68816	0.92558	0.70641	0.92264
UGT1A5	3	-0.075345	-0.38989	0.5978	0.90378	0.69662	0.91813
UGT1A6	2	0.1122	0.45838	0.70343	0.93	0.64668	0.90425
UGT1A7	2	0.073675	0.226	0.83994	0.96911	0.8212	0.95507
UGT1A8	1	0.44963	0.7185	0.13257	0.56779	0.47245	0.85333
UGT1A9	3	-0.053532	-0.27168	0.67428	0.92402	0.78586	0.94493
UGT2A1	5	0.086035	0.4897	0.65339	0.91864	0.62435	0.89705
UGT2A2	5	0.28479	1.716	0.04804	0.37549	0.086153	0.80175
UGT2A3	4	-0.16655	-0.96241	0.27124	0.72798	0.33584	0.82078
UGT2B11	4	0.062602	0.42823	0.80662	0.96015	0.66849	0.90872
UGT2B15	3	-0.029511	-0.090408	0.76552	0.94632	0.92796	0.98247
UGT2B17	4	0.046887	0.19926	0.88704	0.97832	0.84206	0.9603
UGT2B28	4	0.035349	0.22737	0.9423	0.98939	0.82014	0.95495
UGT2B4	5	0.28389	1.0347	0.048817	0.37752	0.30081	0.8161
UGT2B7	4	0.21543	0.81562	0.20188	0.66381	0.41472	0.83821
UGT3A1	5	0.11364	0.60545	0.51327	0.87082	0.54488	0.87202
UGT3A2	5	0.011773	0.070149	0.93941	0.98902	0.94408	0.9873
UGT8	5	0.037973	0.31131	0.92014	0.98643	0.75556	0.93562
UHMK1	5	0.25979	1.3863	0.073253	0.44712	0.16565	0.80175
UHRF1BP1	5	0.25924	1.2443	0.074364	0.45008	0.2134	0.80175
UHRF1BP1L	5	-0.17603	-0.90826	0.20515	0.66691	0.36374	0.82758
UHRF2	4	0.028845	0.13131	0.97562	0.99536	0.89553	0.97334
UIMC1	5	0.04951	0.28078	0.85388	0.97053	0.77888	0.94295
ULBP1	5	0.040272	0.25078	0.90731	0.9838	0.80199	0.94942
ULBP2	4	-0.23308	-1.3245	0.15178	0.60158	0.18532	0.80175
ULBP3	5	0.43764	1.5179	0.0018327	0.052381	0.12904	0.80175
ULK1	5	0.23621	1.6814	0.11096	0.5305	0.092679	0.80175
ULK2	5	0.0019994	0.013999	0.88993	0.97895	0.98883	0.99685
ULK4	5	0.053571	0.50254	0.83033	0.96651	0.61529	0.89374
UMOD	4	-0.19983	-1.5277	0.20377	0.66618	0.12659	0.80175
UMODL1	5	0.10485	0.95667	0.55548	0.88662	0.33873	0.821
UMPS	5	0.046596	0.31973	0.87082	0.975	0.74917	0.93442
UNC119	5	0.02196	0.23899	0.99539	0.9985	0.81112	0.95237
UNC119B	5	0.082776	0.66921	0.66872	0.92274	0.50336	0.86448
UNC13A	5	-0.071874	-0.5818	0.52227	0.87382	0.5607	0.87498
UNC13B	5	-0.12828	-1.1629	0.32667	0.77	0.24488	0.80175
UNC13C	5	0.19191	1.0845	0.20971	0.6717	0.27816	0.8107
UNC13D	5	0.097261	0.87193	0.59386	0.90207	0.38324	0.83285
UNC45A	5	0.093708	0.89312	0.61141	0.90685	0.37179	0.83075
UNC45B	5	-0.052274	-0.49341	0.61418	0.90811	0.62172	0.89637
UNC50	5	-0.4349	-1.6605	0.010052	0.16365	0.096818	0.80175
UNC5A	5	0.040665	0.30308	0.90498	0.98269	0.76183	0.93853
UNC5B	5	0.11325	0.65378	0.51538	0.87163	0.51326	0.86608
UNC5C	5	-0.10423	-0.93264	0.40048	0.80704	0.35101	0.82419
UNC5CL	5	0.2372	1.6958	0.10874	0.52663	0.08993	0.80175
UNC5D	5	0.25208	1.6163	0.084139	0.47567	0.10602	0.80175
UNC79	5	0.11883	0.73848	0.48789	0.85752	0.46022	0.85017
UNC80	5	0.10877	0.83165	0.53665	0.87881	0.4056	0.83589
UNC93A	5	0.067109	0.73238	0.75508	0.94375	0.46394	0.85051
UNCX	5	0.16399	1.4374	0.29951	0.75163	0.15061	0.80175
UNG	5	0.1361	0.61762	0.40764	0.81186	0.53683	0.87117
UNK	5	0.099965	0.56788	0.58186	0.89916	0.57012	0.87754
UNKL	13	0.14136	1.782	0.15545	0.60724	0.07475	0.80175
UPB1	5	0.22898	1.1599	0.12374	0.55119	0.24608	0.80175
UPF1	5	-0.42631	-2.7758	0.011052	0.17067	0.0055069	0.23553
UPF2	5	-0.62434	-2.6677	0.0004443	0.017505	0.007638	0.28298
UPF3A	5	-0.15917	-1.2287	0.24347	0.70845	0.21918	0.80175
UPF3B	5	-0.050722	-0.20308	0.62201	0.9099	0.83907	0.95935
UPK1A	5	0.11955	0.86872	0.48401	0.85605	0.385	0.83309
UPK1B	5	0.26234	1.8048	0.071254	0.44379	0.071099	0.80175
UPK2	5	-0.22537	-1.5461	0.11952	0.54449	0.12208	0.80175
UPK3A	5	0.33486	1.7875	0.017216	0.22175	0.073852	0.80175
UPK3B	5	-0.22987	-2.0051	0.11413	0.5347	0.044958	0.71951
UPK3BL	5	-0.27332	-1.5041	0.070588	0.44263	0.13256	0.80175
UPP1	5	0.03281	0.21064	0.94968	0.9913	0.83317	0.95789
UPP2	5	0.037565	0.15559	0.92286	0.98711	0.87635	0.96764
UPRT	5	0.20336	1.2024	0.18061	0.6389	0.22922	0.80175
UQCC1	5	-0.096968	-1.0306	0.4273	0.82421	0.30275	0.81659
UQCC2	5	-0.096302	-0.79765	0.43052	0.82655	0.42508	0.8398
UQCR10	1	0.013485	0.065144	0.94796	0.99125	0.94806	0.98873
UQCR11	3	-0.12944	-0.68203	0.42736	0.82423	0.49522	0.86272
UQCRB	6	-0.12216	-1.0116	0.3019	0.75176	0.31172	0.81772
UQCRC1	5	0.024406	0.19488	0.99117	0.99721	0.84549	0.96086
UQCRC2	5	0.053534	0.45114	0.83045	0.96652	0.65189	0.90589
UQCRFS1	5	-0.13677	-0.87862	0.2999	0.75163	0.37961	0.83095
UQCRH	5	-0.3553	-1.652	0.028157	0.28563	0.098543	0.80175
UQCRQ	2	-0.12882	-0.88885	0.49645	0.86234	0.37408	0.83075
URAD	5	0.31099	1.9288	0.028935	0.28998	0.053755	0.77448
URB1	5	-0.16983	-0.91542	0.21876	0.68206	0.35997	0.82505
URB2	5	-0.22812	-1.7624	0.11624	0.5383	0.078005	0.80175
URGCP	5	-0.042717	-0.36366	0.66011	0.92097	0.71611	0.92565
URGCP-MRPS24	5	-0.19627	-1.6841	0.167	0.62115	0.092172	0.80175
URI1	5	-0.46884	-2.6189	0.0061646	0.11872	0.0088224	0.30258
URM1	8	-0.17786	-1.4443	0.10835	0.52598	0.14867	0.80175
UROC1	5	0.062738	0.58021	0.7788	0.95084	0.56177	0.87535
UROD	5	0.1278	1.0529	0.44419	0.83392	0.29241	0.81374
UROS	5	0.03526	0.40109	0.93563	0.9887	0.68836	0.91506
USB1	5	-0.16821	-1.7114	0.22198	0.68512	0.087016	0.80175
USE1	5	0.01887	0.12771	0.97817	0.99553	0.89838	0.97367
USF1	5	-0.18601	-1.3749	0.18488	0.64286	0.16917	0.80175
USF2	5	0.078475	0.60859	0.69138	0.92686	0.5428	0.87161
USH1C	5	0.1783	1.0353	0.25119	0.71255	0.30054	0.81603
USH1G	5	0.13309	1.1058	0.42058	0.81915	0.2688	0.80895
USH2A	5	0.18491	1.1512	0.2312	0.69604	0.24964	0.80232
USHBP1	5	0.26852	1.8072	0.064034	0.4235	0.070728	0.80175
USMG5	2	-0.0784	-0.18118	0.63012	0.91368	0.85623	0.96201
USP1	5	-0.35163	-1.9059	0.029657	0.2926	0.056669	0.78977
USP10	5	-0.63034	-2.9532	0.00022215	0.0093023	0.0031454	0.18171
USP11	5	-0.0014706	-0.0095706	0.87165	0.97505	0.99236	0.99753
USP12	3	-0.42216	-1.4543	0.045985	0.36637	0.14586	0.80175
USP13	5	-0.20238	-1.6169	0.157	0.60966	0.10591	0.80175
USP14	5	0.19996	1.2869	0.18794	0.64716	0.19814	0.80175
USP15	5	-0.1116	-0.71963	0.37715	0.79543	0.47175	0.85266
USP16	5	0.1309	1.1895	0.43002	0.82615	0.23422	0.80175
USP17L10	4	0.1272	0.77186	0.5055	0.86694	0.4402	0.84308
USP17L13	1	0.34196	0.51208	0.27563	0.73171	0.6086	0.89074
USP17L2	1	0.45169	0.81777	0.13129	0.56474	0.41349	0.83808
USP17L5	1	-0.55242	-1.3096	0.12968	0.56224	0.19033	0.80175
USP18	5	-0.2263	-1.2151	0.11885	0.54409	0.22432	0.80175
USP19	5	0.086173	0.77783	0.65273	0.91822	0.43667	0.84236
USP2	5	-0.041671	-0.2748	0.66489	0.92256	0.78347	0.94413
USP20	5	-0.15092	-0.86765	0.26352	0.7226	0.38558	0.83309
USP21	5	0.041231	0.2709	0.90131	0.98114	0.78647	0.94515
USP22	5	0.54185	1.6801	0.00011107	0.005988	0.092947	0.80175
USP24	5	0.063891	0.58512	0.77258	0.94891	0.55846	0.87429
USP25	5	-0.043445	-0.27348	0.65639	0.91993	0.78449	0.94429
USP26	5	0.15939	0.87837	0.31706	0.76354	0.37974	0.83095
USP27X	5	0.12176	0.70297	0.47295	0.85041	0.48207	0.85798
USP28	5	0.67302	1.6827	0	0	0.092434	0.80175
USP29	5	0.17891	0.95478	0.24931	0.71182	0.33969	0.821
USP3	5	-0.032971	-0.2889	0.70521	0.93005	0.77266	0.94104
USP30	5	-0.066636	-0.32382	0.54587	0.88352	0.74607	0.93431
USP31	5	0.24823	1.5265	0.089803	0.48649	0.12689	0.80175
USP32	5	-0.20396	-1.2118	0.15412	0.60492	0.22558	0.80175
USP33	5	-0.038299	-0.2226	0.67905	0.92413	0.82384	0.95538
USP34	5	0.027199	0.22081	0.97712	0.99548	0.82524	0.95577
USP35	5	-0.038348	-0.32073	0.67888	0.92413	0.74841	0.9344
USP36	5	-0.36925	-2.1926	0.023492	0.2629	0.028338	0.56565
USP37	5	-0.53246	-2.9095	0.0024992	0.066274	0.0036203	0.19172
USP38	5	-0.14467	-1.0439	0.27974	0.73458	0.29655	0.81494
USP39	5	-0.69758	-3.1014	0.00016661	0.0083565	0.0019261	0.14821
USP4	5	0.19914	1.1966	0.19027	0.65121	0.23145	0.80175
USP40	5	-0.02313	-0.14956	0.7543	0.94368	0.88111	0.96845
USP42	5	-0.0068871	-0.035356	0.84411	0.96914	0.9718	0.99264
USP43	5	0.14946	1.2607	0.35294	0.78494	0.20742	0.80175
USP44	5	-0.25513	-1.4873	0.086138	0.4793	0.13694	0.80175
USP45	5	0.23354	1.1932	0.11529	0.53699	0.23281	0.80175
USP46	5	0.30538	1.3633	0.032156	0.3072	0.17279	0.80175
USP47	5	0.0046537	0.034872	0.90409	0.98262	0.97218	0.99264
USP48	5	0.26214	1.5436	0.071532	0.4446	0.12269	0.80175
USP49	5	0.36187	1.9405	0.0097745	0.16176	0.052313	0.76894
USP5	5	-0.64181	-3.1229	0.00022215	0.0093023	0.0017907	0.14142
USP50	5	-0.036598	-0.33652	0.68683	0.92555	0.73648	0.93246
USP51	5	0.18607	0.72375	0.22787	0.69278	0.46922	0.85239
USP53	5	0.26098	1.255	0.072309	0.44589	0.20949	0.80175
USP54	5	0.010901	0.079069	0.93602	0.9887	0.93698	0.98452
USP6	5	-0.095887	-0.58307	0.4318	0.8273	0.55985	0.87471
USP6NL	5	0.1278	1.1777	0.44419	0.83392	0.23892	0.80175
USP7	5	-0.7593	-3.7038	0	0	0.0002124	0.055426
USP8	5	-0.92536	-3.3529	0	0	0.00079961	0.10211
USP9X	5	0.024957	0.18879	0.98873	0.99642	0.85025	0.96136
USP9Y	4	0.50365	1.624	0.001555	0.047059	0.10438	0.80175
USPL1	5	-0.67477	-2.6143	0.00022215	0.0093023	0.0089399	0.30412
UST	5	0.27379	1.5675	0.058425	0.40854	0.11699	0.80175
UTF1	5	0.082444	0.75087	0.67072	0.92332	0.45273	0.84646
UTP11L	5	-0.49672	-2.5769	0.0041653	0.091687	0.0099699	0.32172
UTP14A	5	-0.14084	-0.98252	0.28901	0.74216	0.32584	0.81874
UTP14C	5	0.10733	0.63067	0.54337	0.88208	0.52826	0.86926
UTP15	5	-0.7273	-2.8201	5.5537e-05	0.0032258	0.0048008	0.21753
UTP18	5	-0.61871	-3.0027	0.00049983	0.018367	0.002676	0.17175
UTP20	5	-0.5634	-2.7596	0.0016661	0.04894	0.0057877	0.24236
UTP23	5	-0.35181	-2.0152	0.029657	0.2926	0.043886	0.71358
UTP3	5	-0.099681	-0.51672	0.41714	0.81686	0.60535	0.88974
UTP6	5	-0.52852	-2.7037	0.0028879	0.074438	0.0068577	0.26902
UTRN	5	-0.035314	-0.28013	0.69316	0.92728	0.77938	0.94297
UTS2	4	0.20418	0.9286	0.22981	0.69453	0.35309	0.82419
UTS2B	5	0.012859	0.083571	0.94557	0.99081	0.9334	0.98353
UTS2R	5	0.20193	1.5444	0.18338	0.64187	0.12249	0.80175
UTY	5	0.32482	1.8495	0.021215	0.24918	0.064379	0.80175
UVRAG	5	-0.14347	-1.0052	0.28274	0.73729	0.3148	0.81809
UVSSA	5	0.19229	1.5903	0.20849	0.67096	0.11177	0.80175
UXS1	5	0.015614	0.23328	0.95996	0.99298	0.81554	0.95367
UXT	5	-0.10262	-0.53635	0.40714	0.81186	0.59171	0.8844
VAC14	5	0.19335	1.3515	0.20554	0.66703	0.17655	0.80175
VAMP1	5	0.15868	1.3207	0.31995	0.76629	0.18659	0.80175
VAMP2	5	0.17148	0.95216	0.2743	0.73171	0.34102	0.82178
VAMP3	4	0.13095	0.71355	0.48956	0.85807	0.4755	0.85553
VAMP4	6	0.089569	0.32447	0.60119	0.90505	0.74558	0.93431
VAMP5	5	0.031266	0.20392	0.95735	0.99298	0.83842	0.95935
VAMP7	5	0.14986	1.0886	0.35194	0.78494	0.27632	0.81039
VAMP8	4	0.24263	1.071	0.14156	0.58383	0.28419	0.81188
VANGL1	5	0.082756	0.78136	0.66894	0.92274	0.43459	0.8418
VANGL2	5	-0.17845	-1.5779	0.20088	0.66282	0.11458	0.80175
VAPA	9	0.10548	0.89046	0.42086	0.81951	0.37322	0.83075
VAPB	6	0.069659	0.42367	0.71421	0.93231	0.67181	0.90919
VARS	5	-0.63105	-2.6545	0.00022215	0.0093023	0.0079431	0.2896
VARS2	5	-0.022913	-0.1654	0.75564	0.94375	0.86863	0.96531
VASH1	5	0.11126	1.104	0.52477	0.8744	0.26958	0.80895
VASH2	5	0.12522	0.83122	0.45668	0.84223	0.40585	0.83589
VASN	5	0.11895	1.8679	0.48739	0.85752	0.061772	0.80175
VASP	5	0.056573	0.35209	0.81362	0.96199	0.72477	0.92871
VAT1	5	0.13988	0.93601	0.39126	0.80172	0.34927	0.82419
VAT1L	5	-0.13832	-0.87483	0.29518	0.74817	0.38166	0.83159
VAV1	5	0.13863	1.0256	0.39615	0.80365	0.3051	0.81705
VAV2	5	0.034876	0.35604	0.93785	0.9887	0.72181	0.92791
VAV3	9	0.2169	1.6298	0.052705	0.39231	0.10314	0.80175
VAX1	5	0.01361	0.14003	0.94935	0.99125	0.88864	0.97104
VAX2	5	-0.049961	-0.35483	0.62551	0.91227	0.72271	0.92815
VBP1	5	-0.11972	-0.65178	0.35238	0.78494	0.51454	0.86608
VCAM1	5	0.19184	1.3508	0.20987	0.6717	0.17677	0.80175
VCAN	5	-0.056522	-0.38354	0.5933	0.90175	0.70132	0.91947
VCL	5	-0.29363	-1.6924	0.056481	0.40277	0.090568	0.80175
VCP	5	-1.2773	-3.8369	0	0	0.00012459	0.039357
VCPIP1	5	-0.21679	-1.4155	0.13268	0.56793	0.15692	0.80175
VCPKMT	5	0.13257	1.1694	0.42303	0.82079	0.24223	0.80175
VCX	1	-0.3294	-1.1001	0.29274	0.74555	0.27129	0.80978
VCX2	1	-0.36144	-1.0465	0.25997	0.72249	0.29532	0.81464
VCY	1	-0.42694	-0.92104	0.20338	0.66606	0.35703	0.82419
VCY1B	1	0.32998	0.79159	0.29623	0.74867	0.4286	0.84027
VDAC1	3	-0.7008	-2.5918	0.0041653	0.091687	0.0095488	0.31489
VDAC2	5	-0.097033	-0.4594	0.42686	0.82379	0.64595	0.90413
VDAC3	5	-0.32903	-1.8602	0.039265	0.34105	0.062859	0.80175
VDR	5	-0.059904	-0.6023	0.57725	0.89713	0.54697	0.8726
VEGFA	17	0.031325	0.42489	0.88071	0.97668	0.67092	0.90893
VEGFB	5	0.050538	0.423	0.84772	0.96976	0.67229	0.90935
VEGFC	5	-0.0030488	-0.028532	0.86316	0.97241	0.97724	0.99355
VENTX	5	0.17794	1.1191	0.25242	0.71451	0.26309	0.80689
VEPH1	5	-0.073731	-0.64351	0.51494	0.87163	0.51989	0.8667
VEZF1	5	-0.36056	-1.7853	0.026436	0.27885	0.074218	0.80175
VEZT	5	0.0085321	0.049002	0.92403	0.9873	0.96092	0.99108
VGF	5	0.27865	1.4582	0.05376	0.39688	0.14477	0.80175
VGLL1	5	0.19381	1.656	0.20454	0.66691	0.09772	0.80175
VGLL2	7	-0.02176	-0.14882	0.72981	0.93547	0.8817	0.96866
VGLL3	5	-0.049319	-0.43357	0.62873	0.913	0.6646	0.90806
VGLL4	5	0.29343	1.8063	0.04132	0.34962	0.070868	0.80175
VHL	5	-0.11386	-0.83913	0.36988	0.79097	0.4014	0.83589
VIL1	5	0.08154	0.57954	0.67583	0.92402	0.56223	0.87543
VILL	5	0.039073	0.34182	0.91431	0.98516	0.73249	0.93159
VIM	5	-0.02912	-0.24922	0.72326	0.93455	0.80319	0.94996
VIMP	5	0.034031	0.19198	0.94296	0.98945	0.84776	0.96116
VIP	5	0.1532	0.90122	0.33966	0.77832	0.36747	0.82994
VIPAS39	5	0.10844	0.73217	0.53821	0.87908	0.46406	0.85057
VIPR1	5	0.12901	0.90042	0.43819	0.83095	0.3679	0.82994
VIPR2	5	0.38345	1.587	0.0053316	0.10909	0.1125	0.80175
VIT	5	-0.076599	-0.68312	0.50333	0.86539	0.49453	0.86258
VKORC1	6	-0.062656	-0.84159	0.53876	0.87919	0.40002	0.83589
VKORC1L1	8	-0.077535	-0.65881	0.40703	0.81186	0.51002	0.86608
VLDLR	5	0.093551	0.56652	0.6123	0.90701	0.57104	0.87754
VMA21	5	0.033211	0.1739	0.94791	0.99125	0.86195	0.96369
VMAC	5	-0.038744	-0.33358	0.67716	0.92402	0.73869	0.93262
VMO1	10	0.055332	0.526	0.72648	0.93503	0.59889	0.88716
VMP1	5	-0.45669	-2.8489	0.0073309	0.1332	0.0043874	0.20735
VN1R1	5	0.28965	1.362	0.043708	0.35805	0.17321	0.80175
VN1R2	5	-0.018413	-0.13041	0.77963	0.95096	0.89624	0.97347
VN1R4	5	0.23682	1.1113	0.10996	0.5305	0.26644	0.80832
VNN1	5	0.12401	0.89916	0.46229	0.84478	0.36857	0.82994
VNN2	5	0.3257	0.79897	0.021104	0.24918	0.42431	0.8398
VOPP1	5	-0.32584	-1.8747	0.040431	0.34486	0.060829	0.80175
VPREB1	5	-0.075474	-0.513	0.50761	0.8681	0.60795	0.89071
VPREB3	5	0.20738	1.0975	0.17011	0.62538	0.27241	0.80981
VPS13A	4	0.081026	0.33718	0.71465	0.93233	0.73598	0.93232
VPS13B	5	0.066789	0.44016	0.75714	0.94419	0.65982	0.90783
VPS13C	5	-0.071147	-0.82756	0.52494	0.8744	0.40792	0.83723
VPS13D	5	-0.070495	-0.42583	0.52799	0.87549	0.67023	0.90886
VPS16	5	-0.37324	-2.3203	0.022326	0.2567	0.020324	0.48278
VPS18	5	-0.51803	-2.8986	0.0031656	0.077975	0.0037485	0.19395
VPS25	5	-1.1092	-3.3562	0	0	0.0007901	0.10211
VPS26A	5	-0.10131	-0.49759	0.4117	0.81327	0.61877	0.89491
VPS26B	5	-0.25079	-1.5036	0.090248	0.48696	0.13268	0.80175
VPS28	5	-1.2249	-4.0227	0	0	5.7532e-05	0.031837
VPS29	5	-0.12071	-0.84332	0.34955	0.78488	0.39905	0.83589
VPS33A	5	-0.13109	-1.0679	0.31795	0.76476	0.28556	0.81188
VPS33B	5	0.12779	0.91488	0.44419	0.83392	0.36026	0.82518
VPS35	5	-0.45265	-2.4129	0.0079418	0.1413	0.015828	0.42348
VPS36	5	0.067401	0.4911	0.75353	0.94368	0.62336	0.89705
VPS37A	5	0.12279	0.57928	0.46823	0.84759	0.5624	0.87555
VPS37B	5	0.25331	1.4787	0.082306	0.47137	0.13921	0.80175
VPS37C	5	-0.14259	-1.1094	0.28507	0.73973	0.26724	0.80832
VPS37D	5	-0.10595	-0.89366	0.39398	0.80287	0.3715	0.83075
VPS39	5	-0.25632	-1.3148	0.084972	0.47634	0.18858	0.80175
VPS41	4	0.044056	0.25584	0.9012	0.98114	0.79807	0.94836
VPS45	5	0.0038227	0.023847	0.89848	0.9811	0.98097	0.99463
VPS4A	5	-0.22504	-1.5051	0.11996	0.54486	0.13229	0.80175
VPS4B	5	0.0599	0.32213	0.7944	0.9566	0.74736	0.93431
VPS51	5	0.15747	1.2079	0.32378	0.76852	0.22708	0.80175
VPS52	5	-0.12872	-0.9142	0.32517	0.76948	0.36061	0.82566
VPS53	5	-0.26799	-2.3391	0.07442	0.45012	0.01933	0.46844
VPS54	5	-0.3016	-1.8725	0.052427	0.39154	0.061136	0.80175
VPS72	5	-0.13216	-1.157	0.31462	0.7624	0.24727	0.80175
VPS8	5	-0.32797	-1.8645	0.039653	0.34327	0.062256	0.80175
VPS9D1	5	0.052222	0.34442	0.83828	0.96893	0.73053	0.93105
VRK1	5	-0.37558	-2.3314	0.021493	0.25114	0.019734	0.47442
VRK2	5	-0.057227	-0.38667	0.5903	0.90119	0.699	0.91887
VRK3	5	0.18821	1.2508	0.2212	0.68512	0.21102	0.80175
VRTN	5	0.21018	1.3122	0.1635	0.61745	0.18946	0.80175
VSIG1	5	0.25489	1.0222	0.080473	0.46817	0.30669	0.81705
VSIG10	5	0.2432	1.6505	0.0988	0.50945	0.098831	0.80175
VSIG10L	5	0.11748	1.0223	0.49434	0.861	0.30663	0.81705
VSIG2	5	-0.0042873	-0.033594	0.85655	0.97061	0.9732	0.9928
VSIG4	5	0.080757	0.76992	0.67994	0.92414	0.44135	0.84344
VSIG8	5	0.023203	0.18491	0.99728	0.99861	0.8533	0.96176
VSNL1	5	0.00056426	0.0039115	0.88193	0.97675	0.99688	0.9991
VSTM1	5	0.19358	1.2474	0.20471	0.66691	0.21225	0.80175
VSTM2A	5	0.15241	1.0244	0.34211	0.77953	0.30566	0.81705
VSTM2B	5	0.035492	0.47336	0.93424	0.9887	0.63596	0.90127
VSTM2L	5	-0.044517	-0.34848	0.65101	0.91822	0.72748	0.92934
VSTM4	5	0.075886	0.67813	0.70549	0.93028	0.49769	0.86272
VSTM5	5	-0.17734	-1.1714	0.20299	0.66594	0.24145	0.80175
VSX1	5	0.19106	1.6325	0.21293	0.67559	0.10257	0.80175
VSX2	5	0.20144	1.3378	0.18433	0.64197	0.18097	0.80175
VTA1	5	0.16701	0.6472	0.28907	0.74219	0.5175	0.86648
VTCN1	8	-0.088443	-0.77117	0.35677	0.78519	0.44061	0.84314
VTI1A	5	0.17898	1.1999	0.24925	0.71182	0.23019	0.80175
VTI1B	5	-0.20267	-1.1716	0.15628	0.60843	0.24136	0.80175
VTN	5	-0.040837	-0.47779	0.66839	0.92274	0.6328	0.90019
VWA1	7	0.075657	0.83134	0.65195	0.91822	0.40578	0.83589
VWA2	5	-0.14448	-1.1464	0.28013	0.73503	0.25162	0.80339
VWA3A	5	0.14685	0.82282	0.36232	0.78738	0.41061	0.83808
VWA3B	5	-0.099687	-0.76579	0.41714	0.81686	0.4438	0.8443
VWA5A	4	0.20965	1.144	0.21537	0.67915	0.25262	0.80376
VWA5B2	5	-0.1583	-1.139	0.24608	0.71076	0.25469	0.80441
VWA7	5	0.11172	0.79355	0.52255	0.87397	0.42746	0.84006
VWA8	5	0.31686	1.1866	0.02588	0.27623	0.23539	0.80175
VWA9	5	0.18892	1.1632	0.21887	0.68206	0.24473	0.80175
VWC2	5	0.18216	1.2899	0.23959	0.70375	0.19709	0.80175
VWC2L	5	0.10274	0.57539	0.56642	0.89261	0.56503	0.87626
VWCE	5	-0.12588	-1.0077	0.33344	0.77358	0.31362	0.81775
VWDE	5	0.12471	0.73475	0.45874	0.84276	0.46249	0.85017
VWF	5	0.16572	1.4604	0.29385	0.74658	0.14417	0.80175
WAC	5	-0.14908	-1.6849	0.26797	0.72562	0.092011	0.80175
WAPAL	5	-0.094863	-0.92816	0.43563	0.829	0.35333	0.82419
WARS	5	-0.61166	-2.5904	0.00049983	0.018367	0.0095855	0.31489
WARS2	5	-0.14258	-0.77572	0.28507	0.73973	0.43792	0.84237
WAS	5	0.068172	0.5372	0.74886	0.94261	0.59113	0.8844
WASF1	5	0.056306	0.36338	0.81528	0.96228	0.71632	0.92579
WASF2	5	-0.1044	-1.0369	0.39953	0.80605	0.29978	0.8155
WASF3	4	0.22535	1.064	0.17744	0.63474	0.28731	0.81188
WASL	4	0.068829	0.54467	0.77591	0.94976	0.58598	0.88316
WBP1	5	-0.5556	-2.7683	0.0017216	0.050162	0.0056356	0.2382
WBP11	5	-0.19403	-1.4102	0.17078	0.62602	0.15848	0.80175
WBP1L	5	0.06753	0.53802	0.7528	0.94368	0.59056	0.88406
WBP2	5	0.023276	0.37263	0.99656	0.99855	0.70942	0.92317
WBP2NL	5	0.14781	0.72918	0.35821	0.78528	0.46589	0.85109
WBP4	5	-0.034486	-0.25762	0.6981	0.92897	0.7967	0.94808
WBP5	5	0.12289	0.4932	0.46773	0.84738	0.62187	0.89644
WBSCR16	4	-0.016048	-0.11581	0.80195	0.95947	0.90781	0.97657
WBSCR17	5	0.10068	0.88153	0.57742	0.89722	0.37803	0.83095
WBSCR22	5	-0.35333	-1.8454	0.029046	0.28998	0.064984	0.80175
WBSCR27	5	-0.16583	-1.3082	0.22654	0.69077	0.1908	0.80175
WBSCR28	5	-0.086718	-0.80844	0.46501	0.84591	0.41884	0.83932
WDFY1	5	0.22335	1.8502	0.13479	0.57173	0.064287	0.80175
