Gene	sgRNA	Mel270|beta	Mel270|z	Mel270|p-value	Mel270|fdr	Mel270|wald-p-value	Mel270|wald-fdr
TSPYL5	5	0.068335	0.99807	0.53721	0.8586	0.31824	0.65286
TSPYL6	5	-0.096951	-0.94917	0.62507	0.88965	0.34254	0.66647
TSR1	5	-0.74922	-3.6972	0.0036654	0.061798	0.00021795	0.0080418
TSR2	5	-1.4119	-4.6438	5.5537e-05	0.0028249	3.421e-06	0.00040757
TSR3	5	0.064008	1.0424	0.55954	0.86764	0.29724	0.63798
TSSC1	5	-0.25313	-1.7669	0.21609	0.64389	0.077251	0.46217
TSSC4	5	0.24057	1.8087	0.036321	0.28299	0.07049	0.45011
TSSK1B	5	-0.056629	-0.59999	0.79907	0.94922	0.54852	0.78956
TSSK2	5	-0.16834	-1.5823	0.39609	0.79287	0.11358	0.50786
TSSK3	5	-0.030541	-0.26882	0.93019	0.98559	0.78807	0.91173
TSSK4	5	-0.28705	-1.8666	0.16689	0.58517	0.061961	0.43344
TSSK6	5	0.17193	1.3768	0.13918	0.54266	0.16857	0.55221
TST	5	0.21432	1.891	0.06359	0.3842	0.058622	0.42717
TSTA3	5	0.038384	0.30665	0.6961	0.91347	0.75911	0.89895
TSTD1	10	-0.09613	-1.3897	0.56537	0.86961	0.16461	0.54994
TSTD2	5	-0.017116	-0.13533	0.99911	0.99956	0.89235	0.95845
TTBK1	5	-0.12156	-1.1195	0.53721	0.8586	0.26291	0.61803
TTBK2	5	-0.042403	-0.45944	0.86904	0.96886	0.64592	0.84321
TTC1	5	-0.94239	-3.2081	0.00083306	0.020718	0.0013362	0.030766
TTC12	5	0.18009	1.2137	0.12102	0.51635	0.22486	0.59496
TTC13	5	-0.047868	-0.43969	0.84172	0.96181	0.66016	0.84977
TTC14	4	-0.06667	-0.50893	0.76275	0.93615	0.6108	0.82362
TTC16	5	0.15274	1.356	0.18844	0.61264	0.1751	0.55607
TTC17	5	0.075544	0.54471	0.50139	0.84453	0.58595	0.80921
TTC18	5	0.029689	0.35394	0.74342	0.92961	0.72339	0.88181
TTC19	5	-0.11206	-0.8838	0.57009	0.87102	0.3768	0.68872
TTC21A	5	0.099378	1.3912	0.38976	0.7882	0.16417	0.54981
TTC21B	5	0.15545	1.0802	0.18038	0.60126	0.28005	0.62872
TTC22	5	-0.039414	-0.49205	0.88526	0.97291	0.62268	0.82955
TTC23	5	0.13185	0.95848	0.25764	0.68869	0.33782	0.66341
TTC23L	5	0.21618	1.4426	0.061535	0.37842	0.14914	0.53571
TTC24	5	-0.13181	-1.6267	0.50461	0.84694	0.10381	0.49607
TTC26	5	-0.057419	-0.61734	0.79568	0.94843	0.53701	0.78289
TTC27	5	-1.0591	-3.9394	0.00027769	0.0085034	8.1688e-05	0.0040173
TTC28	5	0.018713	0.26271	0.80718	0.95211	0.79277	0.91311
TTC29	4	-0.19007	-1.5383	0.37793	0.78086	0.12398	0.51875
TTC3	5	0.036957	0.2366	0.70399	0.91616	0.81297	0.92146
TTC30A	5	0.12573	1.2986	0.28085	0.70882	0.19407	0.57153
TTC30B	5	0.23377	1.2983	0.042541	0.30949	0.19419	0.57153
TTC31	5	-0.14618	-1.1426	0.45763	0.82532	0.25322	0.61362
TTC32	5	0.035825	0.25515	0.71015	0.9181	0.79861	0.91493
TTC33	5	-0.13376	-1.3166	0.49817	0.84398	0.18796	0.56728
TTC34	4	0.1554	1.2454	0.23331	0.66451	0.21298	0.58515
TTC36	5	0.088627	0.74692	0.43969	0.81827	0.45511	0.73847
TTC37	5	-0.40604	-2.1543	0.066478	0.39349	0.031217	0.31507
TTC38	5	0.080741	1.0046	0.47679	0.83544	0.3151	0.65112
TTC39A	5	0.023122	0.29014	0.78307	0.94418	0.77171	0.90478
TTC39B	5	0.18214	1.1251	0.11641	0.50775	0.26054	0.61718
TTC39C	9	0.16769	1.7906	0.05115	0.34494	0.073353	0.45576
TTC4	5	-0.23299	-2.022	0.25031	0.68141	0.043173	0.38034
TTC40	5	0.18545	1.8392	0.11019	0.49538	0.06588	0.44078
TTC5	5	-0.023162	-0.19647	0.96668	0.99046	0.84424	0.93597
TTC7A	5	-0.21849	-1.8927	0.27896	0.70795	0.058394	0.42678
TTC7B	5	0.082394	1.0693	0.46945	0.83184	0.28492	0.63133
TTC8	5	0.08878	0.7368	0.43874	0.81772	0.46125	0.74124
TTC9	5	-0.0045505	-0.038701	0.93458	0.98594	0.96913	0.98903
TTC9B	5	-0.084378	-0.88453	0.67827	0.90744	0.37641	0.68872
TTC9C	5	-0.25028	-2.1775	0.21932	0.64801	0.029446	0.30245
TTF1	5	-0.40292	-2.7538	0.068033	0.39734	0.0058906	0.09403
TTF2	5	-0.58468	-2.9079	0.013329	0.15277	0.0036381	0.064286
TTI1	5	-0.29917	-1.6971	0.15156	0.56081	0.089685	0.48059
TTI2	5	-0.30881	-2.1586	0.14201	0.54701	0.030878	0.31253
TTK	5	-0.52713	-2.2368	0.021493	0.20784	0.025302	0.27167
TTL	5	0.011026	0.075167	0.84822	0.96415	0.94008	0.97787
TTLL1	5	0.068034	0.79033	0.53854	0.85937	0.42934	0.72229
TTLL10	5	0.19313	1.6627	0.096357	0.47044	0.096378	0.48873
TTLL11	5	0.08416	0.859	0.46029	0.82679	0.39034	0.69754
TTLL12	5	0.030285	0.26768	0.74064	0.92948	0.78895	0.91187
TTLL2	5	0.13766	1.2631	0.23681	0.6675	0.20656	0.57924
TTLL3	3	0.12263	0.81427	0.43247	0.81409	0.41549	0.71339
TTLL4	5	0.0076317	0.11935	0.86627	0.96829	0.905	0.96411
TTLL5	5	-0.075595	-0.72294	0.71387	0.91834	0.46972	0.74531
TTLL6	5	-0.21746	-1.4963	0.28107	0.70882	0.13458	0.52724
TTLL7	5	0.066706	0.63392	0.54515	0.86171	0.52614	0.77834
TTLL9	5	0.19579	1.4938	0.091303	0.45871	0.13523	0.52783
TTN	5	0.066122	0.82285	0.54854	0.86356	0.4106	0.71009
TTPA	4	-0.034963	-0.13371	0.89542	0.97597	0.89363	0.95903
TTPAL	5	0.12245	1.0773	0.29174	0.71409	0.28133	0.62976
TTR	5	0.21924	1.6128	0.057981	0.36786	0.10679	0.49954
TTYH1	5	0.077702	0.8693	0.49023	0.84175	0.38468	0.69398
TTYH2	6	-0.10635	-1.3194	0.57348	0.87211	0.18704	0.56684
TTYH3	5	0.035109	0.29944	0.71421	0.91857	0.76461	0.90225
TUB	5	0.24204	1.855	0.035155	0.27885	0.063602	0.43626
TUBA1A	5	0.069929	0.93414	0.5286	0.85509	0.35023	0.67195
TUBA1B	4	-1.6882	-4.5214	0	0	6.1433e-06	0.00061797
TUBA1C	3	-1.3621	-2.988	0.00094413	0.023098	0.0028083	0.053004
TUBA3C	4	-0.28488	-1.7853	0.21293	0.64039	0.074211	0.45671
TUBA3D	5	-0.44026	-2.6706	0.050094	0.33999	0.0075721	0.11457
TUBA3E	2	-0.53083	-2.0576	0.12662	0.52242	0.039625	0.36387
TUBA4A	5	-0.087537	-0.63404	0.66517	0.90374	0.52605	0.77834
TUBA8	5	-0.16026	-1.3415	0.41747	0.80706	0.17977	0.56277
TUBAL3	5	0.15005	1.7015	0.19582	0.61805	0.088843	0.47935
TUBB	5	-0.73964	-3.3501	0.0041097	0.066607	0.00080776	0.021517
TUBB1	5	-0.083972	-0.81125	0.68027	0.90807	0.41722	0.71452
TUBB2A	3	0.20174	1.1917	0.18222	0.60311	0.23338	0.60122
TUBB2B	3	-0.15273	-1.2439	0.49228	0.84249	0.21352	0.58515
TUBB3	8	0.021973	0.27371	0.69838	0.91421	0.78431	0.90994
TUBB4A	5	0.037035	0.35007	0.70371	0.91616	0.72628	0.88295
TUBB4B	5	-0.00012155	-0.001061	0.91064	0.98049	0.99915	0.99988
TUBB6	5	0.1819	1.576	0.11674	0.5082	0.11502	0.50903
TUBB8	1	0.18865	0.95896	0.49761	0.84398	0.33758	0.66326
TUBD1	10	-0.79637	-4.4885	0	0	7.1735e-06	0.00069819
TUBE1	5	-0.31098	-1.8959	0.13951	0.54276	0.057976	0.42587
TUBG1	5	-1.3575	-4.2517	5.5537e-05	0.0028249	2.1216e-05	0.001541
TUBG2	5	-0.72286	-2.4712	0.0047206	0.073977	0.013466	0.17486
TUBGCP2	5	-0.88487	-3.5441	0.0011663	0.026786	0.00039398	0.012805
TUBGCP3	4	-1.0529	-3.1472	0.00066644	0.017595	0.0016483	0.036024
TUBGCP4	5	-1.1695	-4.1388	0.00011107	0.004386	3.4912e-05	0.0021602
TUBGCP5	5	-0.9146	-3.0839	0.0010552	0.025099	0.0020432	0.042268
TUBGCP6	5	-0.74684	-3.4358	0.003721	0.062326	0.00059075	0.017101
TUFM	5	-0.0094739	-0.1169	0.96107	0.99042	0.90694	0.96482
TUFT1	5	-0.082317	-0.6943	0.68705	0.91017	0.48749	0.75566
TULP1	5	0.15843	1.0423	0.17255	0.58979	0.29726	0.63798
TULP2	5	0.0479	0.65132	0.64323	0.897	0.51484	0.77302
TULP3	5	0.34683	2.1361	0.0021104	0.041989	0.032671	0.32549
TULP4	5	0.10452	1.5299	0.36677	0.77376	0.12603	0.52069
TUSC1	5	0.30469	1.8036	0.0066089	0.09437	0.07129	0.45151
TUSC2	5	0.00010986	0.0014847	0.9097	0.98049	0.99882	0.99988
TUSC3	5	0.17699	1.545	0.12718	0.52283	0.12234	0.51696
TUSC5	5	0.20745	1.0449	0.072698	0.41398	0.29605	0.6375
TUT1	5	-1.5068	-4.3957	0	0	1.1042e-05	0.00097464
TVP23A	5	-0.038439	-0.2565	0.89009	0.97445	0.79756	0.91477
TVP23B	3	0.076948	0.30814	0.62479	0.88947	0.75797	0.89839
TVP23C	6	-0.18897	-1.477	0.30929	0.72883	0.13969	0.53174
TVP23C-CDRT4	2	-0.11264	-0.63567	0.6229	0.88875	0.52499	0.77805
TWF1	5	-0.26712	-2.1079	0.19405	0.61677	0.035044	0.34021
TWF2	5	0.15816	1.0983	0.17316	0.59019	0.27208	0.62493
TWIST1	5	0.08501	1.0587	0.45713	0.82529	0.28974	0.63375
TWIST2	5	0.088126	1.0034	0.44274	0.81902	0.31567	0.65187
TWISTNB	5	-1.4331	-3.7356	5.5537e-05	0.0028249	0.00018727	0.0072206
TWSG1	5	0.30266	1.7885	0.0072198	0.10133	0.073689	0.45656
TXK	5	-0.070206	-0.5733	0.73809	0.92872	0.56644	0.80039
TXLNA	5	0.22258	1.8519	0.054426	0.35753	0.064042	0.43752
TXLNB	5	0.21738	1.4648	0.060147	0.37414	0.14298	0.53216
TXLNG	5	0.072291	0.43298	0.51694	0.8502	0.66503	0.85234
TXN	7	-0.8115	-3.389	0.00022215	0.0075901	0.0007014	0.01955
TXN2	5	-0.043451	-0.43562	0.86371	0.96789	0.66312	0.85146
TXNDC11	5	0.044516	0.45369	0.66211	0.90287	0.65005	0.84513
TXNDC12	5	-0.018716	-0.13835	0.98967	0.9972	0.88996	0.95761
TXNDC15	5	0.11264	1.1246	0.33372	0.7491	0.26075	0.61734
TXNDC16	5	0.11178	0.86982	0.33783	0.75257	0.3844	0.69375
TXNDC17	5	-0.022377	-0.39382	0.97101	0.99088	0.69371	0.86655
TXNDC2	6	0.31832	2.0886	0.0019993	0.040179	0.036748	0.34954
TXNDC5	5	0.11791	0.78305	0.31017	0.72953	0.4336	0.72465
TXNDC8	6	0.15289	1.0107	0.14701	0.55481	0.31214	0.6484
TXNDC9	5	-0.65712	-3.3117	0.0079418	0.1085	0.00092727	0.02375
TXNIP	5	0.085517	0.79261	0.45535	0.82426	0.42801	0.72131
TXNL1	5	0.17599	0.9277	0.12923	0.52647	0.35356	0.67402
TXNL4A	5	-1.1945	-3.931	0.00011107	0.004386	8.4602e-05	0.004095
TXNL4B	5	-1.7283	-4.704	0	0	2.5507e-06	0.00034021
TXNRD1	5	-0.21838	-1.1243	0.27907	0.70795	0.2609	0.61736
TXNRD2	5	-0.15803	-2.0049	0.42408	0.81038	0.044971	0.38596
TXNRD3NB	5	0.062484	0.59622	0.56637	0.86969	0.55103	0.79078
TYK2	4	0.10503	1.0446	0.42175	0.80905	0.29619	0.63755
TYMP	5	0.056475	0.55385	0.59924	0.88145	0.57968	0.80654
TYMS	5	-0.11771	-0.9257	0.55193	0.86437	0.3546	0.67431
TYR	5	0.10886	0.9851	0.34938	0.76282	0.32457	0.65608
TYRO3	5	-0.539	-2.6854	0.019271	0.19421	0.0072453	0.11075
TYROBP	6	0.016026	0.16898	0.79268	0.94737	0.86581	0.9457
TYRP1	5	0.20642	1.6957	0.074197	0.41698	0.089947	0.48059
TYSND1	5	0.016357	0.16068	0.8195	0.95597	0.87235	0.94904
TYW1	5	-0.32584	-2.084	0.12524	0.52079	0.037164	0.35183
TYW1B	5	-0.50013	-2.8441	0.029324	0.25	0.0044542	0.075308
TYW3	4	0.0044371	0.029989	0.91786	0.98264	0.97608	0.99122
TYW5	5	0.13408	0.70214	0.24936	0.68072	0.48259	0.75333
U2AF1	5	-1.6716	-4.4749	0	0	7.6435e-06	0.00073207
U2AF1L4	5	0.10337	1.05	0.37121	0.77537	0.29374	0.63579
U2AF2	5	-1.0249	-3.3042	0.00038876	0.011382	0.00095251	0.02419
U2SURP	5	-1.3036	-3.87	5.5537e-05	0.0028249	0.00010884	0.0049993
UACA	5	0.05179	0.91501	0.62251	0.88841	0.36019	0.67876
UAP1	5	-0.022664	-0.17651	0.96907	0.99046	0.85989	0.94335
UAP1L1	5	-0.0043525	-0.040833	0.93336	0.98594	0.96743	0.9883
UBA1	5	-1.0662	-3.5397	0.00027769	0.0085034	0.00040053	0.01292
UBA2	5	-0.90943	-3.0534	0.0010552	0.025099	0.0022625	0.04562
UBA3	5	-0.18645	-1.1614	0.35166	0.7644	0.24548	0.60686
UBA5	5	-0.996	-3.51	0.00049983	0.014041	0.00044804	0.013885
UBA52	5	-1.8789	-5.2927	0	0	1.2051e-07	4.3398e-05
UBA6	5	-0.35343	-2.2546	0.10024	0.47613	0.024159	0.26444
UBA7	4	-0.035458	-0.53722	0.89304	0.97502	0.59111	0.81234
UBAC1	5	0.1437	1.7596	0.21626	0.64417	0.078469	0.46362
UBAC2	5	0.21731	1.7435	0.060258	0.37414	0.081239	0.46681
UBALD1	5	0.13234	1.2752	0.25591	0.6867	0.20225	0.57681
UBALD2	5	-0.1289	-1.3265	0.51366	0.84994	0.18467	0.56556
UBAP1	5	-0.6199	-3.0313	0.010385	0.13068	0.0024347	0.04786
UBAP1L	5	0.092264	0.76756	0.42197	0.80905	0.44275	0.73046
UBAP2	5	-0.095732	-0.81612	0.63018	0.89111	0.41443	0.71253
UBAP2L	5	-0.56435	-3.0094	0.015439	0.16757	0.0026173	0.050404
UBASH3A	5	0.15538	1.3307	0.18061	0.60166	0.18329	0.56506
UBASH3B	5	0.13216	1.1206	0.25647	0.68679	0.26248	0.61795
UBB	2	-1.051	-1.6783	0.014329	0.16065	0.093294	0.48485
UBC	3	-0.28598	-1.5295	0.25453	0.68577	0.12614	0.52069
UBD	5	0.067473	0.49491	0.54143	0.86017	0.62066	0.82854
UBE2A	5	0.1337	0.90018	0.25064	0.68141	0.36802	0.68425
UBE2B	5	0.12234	0.94895	0.29201	0.71423	0.34265	0.66647
UBE2C	10	-0.41113	-3.2038	0.0098301	0.12491	0.0013562	0.031148
UBE2D1	5	0.20726	1.291	0.072976	0.41399	0.19672	0.57273
UBE2D2	6	-0.29521	-1.3484	0.12679	0.52242	0.17753	0.56013
UBE2D3	5	-0.32714	-1.1774	0.12413	0.52025	0.23904	0.60349
UBE2D4	5	-0.32568	-2.0126	0.12529	0.5209	0.044159	0.38291
UBE2E1	7	0.17166	1.6817	0.077918	0.42667	0.092622	0.48466
UBE2E2	5	0.32374	1.5922	0.0037765	0.062963	0.11133	0.50446
UBE2E3	5	0.033741	0.30006	0.72248	0.92152	0.76413	0.90193
UBE2F	5	-0.13089	-1.0246	0.507	0.84763	0.30553	0.64511
UBE2G1	5	0.1023	0.77566	0.37687	0.78009	0.43795	0.72751
UBE2G2	5	0.076773	0.63626	0.49522	0.84356	0.52461	0.77789
UBE2H	5	-0.46815	-1.7349	0.039653	0.29688	0.08275	0.46975
UBE2I	5	-2.0119	-5.3417	0	0	9.2081e-08	3.8534e-05
UBE2J1	5	0.21313	1.4224	0.064867	0.38791	0.15492	0.54176
UBE2J2	5	-0.13386	-2.019	0.49778	0.84398	0.043489	0.38079
UBE2K	6	0.10568	0.6791	0.31267	0.73212	0.49707	0.76212
UBE2L3	6	-0.65325	-2.7314	0.0036654	0.061798	0.0063072	0.099099
UBE2L6	9	-0.089364	-1.1501	0.61263	0.88615	0.25009	0.6106
UBE2M	5	-0.64944	-3.4795	0.0083861	0.11286	0.00050237	0.015099
UBE2N	5	-0.62631	-2.6681	0.0094968	0.12188	0.0076292	0.11515
UBE2NL	4	-0.29368	-1.638	0.20143	0.6261	0.10141	0.49352
UBE2O	5	-0.29918	-2.4831	0.15156	0.56081	0.013023	0.17089
UBE2Q1	5	-0.36346	-1.9755	0.093469	0.46364	0.048213	0.39805
UBE2Q2	5	-0.17234	-0.90219	0.38532	0.78537	0.36696	0.68344
UBE2QL1	4	0.21329	1.8055	0.097967	0.47344	0.071004	0.45139
UBE2R2	5	-0.090753	-0.86253	0.65117	0.89883	0.3884	0.69629
UBE2S	5	-0.27783	-1.9761	0.17894	0.599	0.048141	0.39805
UBE2T	5	-0.03478	-0.27032	0.90914	0.98049	0.78691	0.9112
UBE2U	5	0.00068566	0.0067092	0.90642	0.97965	0.99465	0.99903
UBE2V1	9	-0.23858	-2.043	0.13534	0.53677	0.041049	0.37105
UBE2V2	5	-0.031832	-0.33665	0.92369	0.98374	0.73638	0.88816
UBE2W	5	-0.050732	-0.45149	0.82811	0.95848	0.65164	0.84618
UBE2Z	5	-0.56642	-2.9544	0.015217	0.16616	0.0031331	0.057274
UBE3A	5	-0.057837	-0.57188	0.79351	0.94737	0.56741	0.80093
UBE3B	5	0.13908	0.97973	0.23214	0.66297	0.32722	0.65762
UBE3C	5	0.023116	0.27624	0.78313	0.94418	0.78236	0.90907
UBE3D	5	0.07512	0.83698	0.50355	0.84588	0.4026	0.7059
UBE4A	5	0.10147	0.66517	0.38032	0.78197	0.50594	0.76709
UBE4B	5	-0.34951	-2.5649	0.10347	0.48453	0.010321	0.14362
UBFD1	5	-0.10371	-0.735	0.59958	0.88145	0.46234	0.74178
UBIAD1	4	0.088905	1.128	0.49772	0.84398	0.25932	0.61663
UBL3	5	0.2556	1.3673	0.025269	0.22991	0.17153	0.55385
UBL4A	5	-0.17743	-1.7802	0.3721	0.77591	0.07505	0.45718
UBL4B	5	-0.26098	-2.115	0.20304	0.62818	0.03443	0.33546
UBL5	3	-2.5647	-4.6309	0	0	3.6404e-06	0.0004229
UBL7	5	-0.063792	-0.74382	0.76558	0.93744	0.45699	0.73917
UBLCP1	5	0.12876	1.0225	0.26885	0.70038	0.30652	0.64535
UBN1	5	-0.075981	-0.84734	0.71243	0.9181	0.3968	0.70255
UBN2	5	-0.073824	-0.90017	0.72187	0.92152	0.36803	0.68425
UBOX5	5	0.21088	1.9256	0.067644	0.39661	0.054152	0.41611
UBP1	5	0.20061	1.3576	0.083028	0.43842	0.17458	0.55541
UBQLN1	5	0.035117	0.33695	0.7141	0.91849	0.73615	0.88816
UBQLN2	5	0.2081	1.793	0.071643	0.40991	0.07297	0.45538
UBQLN3	5	0.17449	1.5804	0.13284	0.5333	0.11402	0.50793
UBQLN4	5	-0.30554	-2.2368	0.14534	0.55246	0.0253	0.27167
UBQLNL	5	0.096899	1.0086	0.40076	0.79594	0.31318	0.64941
UBR1	5	0.15505	0.96731	0.18138	0.60203	0.33339	0.66062
UBR2	5	-0.073988	-0.62595	0.72115	0.92138	0.53135	0.78045
UBR3	5	0.21948	1.5693	0.057703	0.36723	0.11657	0.51156
UBR4	5	-0.12825	-0.95757	0.51561	0.85017	0.33828	0.66358
UBR5	5	-0.10879	-0.99621	0.58142	0.87651	0.31915	0.65317
UBR7	5	0.031654	0.24978	0.73409	0.92683	0.80275	0.91668
UBTD1	5	0.14896	1.2278	0.19954	0.624	0.21953	0.58978
UBTD2	5	0.18505	1.8038	0.11091	0.49628	0.071268	0.45151
UBTF	5	-1.7621	-4.9118	0	0	9.0255e-07	0.00016251
UBXN1	5	-0.038146	-0.42765	0.89148	0.97445	0.66891	0.85451
UBXN10	5	0.088406	0.93596	0.44135	0.8186	0.34929	0.67137
UBXN11	5	0.22465	1.9491	0.051705	0.34713	0.051289	0.40849
UBXN2A	5	0.12357	0.69178	0.28779	0.71228	0.48907	0.75694
UBXN2B	5	0.12843	1.0303	0.27013	0.70127	0.30289	0.64192
UBXN4	5	-0.090295	-0.58302	0.65328	0.89911	0.55988	0.79662
UBXN6	5	-0.16227	-1.451	0.41253	0.80395	0.14679	0.53339
UBXN7	5	-0.017307	-0.1925	0.99833	0.9995	0.84735	0.93747
UCHL1	5	0.094751	1.0149	0.41025	0.8025	0.31015	0.64745
UCHL3	5	0.073231	0.40486	0.51288	0.84968	0.68558	0.86252
UCHL5	5	-0.090648	-0.7486	0.65178	0.89886	0.4541	0.73797
UCK1	5	0.013647	0.13519	0.83389	0.95979	0.89247	0.95845
UCK2	5	0.036995	0.24741	0.70371	0.91616	0.80459	0.91745
UCKL1	5	0.15011	1.3284	0.19549	0.61776	0.18404	0.56528
UCMA	5	-0.0078392	-0.094976	0.9524	0.98967	0.92433	0.97252
UCN	5	-0.031341	-0.2262	0.92625	0.98466	0.82105	0.92534
UCN2	5	-0.10424	-1.076	0.59775	0.88026	0.28193	0.6299
UCN3	5	0.16776	1.5213	0.15039	0.55847	0.12818	0.52217
UCP1	5	0.082851	0.77709	0.46696	0.83058	0.4371	0.72698
UCP2	5	0.071143	0.59892	0.52205	0.85245	0.54922	0.79001
UCP3	5	0.01449	0.19615	0.82933	0.95857	0.8445	0.93597
UEVLD	5	0.083088	0.6375	0.46568	0.82987	0.5238	0.77747
UFC1	5	-1.0796	-3.6665	0.00027769	0.0085034	0.00024591	0.0087853
UFD1L	5	-1.2761	-4.1006	0.00011107	0.004386	4.1207e-05	0.0024527
UFL1	5	-0.66061	-2.93	0.007553	0.10382	0.0033896	0.061278
UFM1	7	-0.28248	-1.5219	0.11413	0.50208	0.12803	0.52191
UFSP1	5	-0.24198	-2.2016	0.2347	0.66593	0.027694	0.29026
UFSP2	5	-0.020982	-0.14953	0.97829	0.99295	0.88114	0.95312
UGCG	5	0.14598	1.3013	0.20899	0.63607	0.19316	0.57098
UGDH	5	-0.20173	-1.8366	0.31517	0.73396	0.066266	0.44078
UGGT1	5	-0.014244	-0.19223	0.98612	0.99579	0.84756	0.93748
UGGT2	5	0.067493	0.69496	0.54132	0.86017	0.48708	0.75548
UGP2	4	-0.13041	-0.79059	0.53527	0.85809	0.42918	0.72217
UGT1A1	5	0.097936	1.027	0.39587	0.79287	0.30442	0.64411
UGT1A10	5	0.11982	1.0934	0.30218	0.72332	0.27422	0.62572
UGT1A3	3	0.24034	1.3371	0.10558	0.48856	0.18119	0.56345
UGT1A4	4	0.24174	0.85998	0.057259	0.3656	0.3898	0.69718
UGT1A5	3	0.17361	1.127	0.25558	0.68646	0.25975	0.61663
UGT1A6	2	0.091243	0.38174	0.65895	0.90153	0.70266	0.87116
UGT1A7	2	0.077929	0.26843	0.70887	0.91781	0.78837	0.91177
UGT1A8	1	0.27303	0.67426	0.29146	0.71409	0.50014	0.76371
UGT1A9	3	-0.013824	-0.054289	0.96596	0.99046	0.95671	0.98441
UGT2A1	5	-0.059688	-0.47044	0.78435	0.94431	0.63804	0.83807
UGT2A2	5	0.22699	1.1823	0.048984	0.33651	0.23709	0.60256
UGT2A3	4	-0.14305	-0.90569	0.49728	0.84398	0.3651	0.68234
UGT2B11	4	-0.035115	-0.25685	0.89476	0.97577	0.79729	0.91477
UGT2B15	3	0.093421	0.44948	0.55387	0.86504	0.65308	0.84631
UGT2B17	4	0.25944	0.88501	0.040153	0.29851	0.37615	0.68872
UGT2B28	4	0.033191	0.2186	0.77674	0.94129	0.82696	0.92919
UGT2B4	5	0.16273	0.70573	0.163	0.57864	0.48036	0.75167
UGT2B7	4	0.083321	0.48294	0.52577	0.85396	0.62914	0.83274
UGT3A1	5	0.19382	1.1348	0.095135	0.46778	0.25648	0.61485
UGT3A2	5	0.12168	1.031	0.29457	0.71608	0.30255	0.64189
UGT8	5	-0.04275	-0.54781	0.86727	0.96861	0.58382	0.80861
UHMK1	5	0.066068	0.93104	0.54898	0.86392	0.35183	0.67273
UHRF1BP1	5	-0.14385	-1.3175	0.46562	0.82987	0.18767	0.5671
UHRF1BP1L	5	0.0323	0.2171	0.73059	0.92493	0.82813	0.92953
UHRF2	4	0.27023	0.94513	0.033156	0.2688	0.34459	0.66789
UIMC1	5	0.13538	0.89558	0.24442	0.6751	0.37048	0.68567
ULBP1	5	0.27739	1.2669	0.014939	0.16443	0.20519	0.57773
ULBP2	4	-0.094807	-1.08	0.65445	0.89947	0.28015	0.62874
ULBP3	5	0.1593	1.2676	0.17072	0.58854	0.20493	0.57773
ULK1	5	0.12883	1.4714	0.26869	0.70014	0.14118	0.53216
ULK2	5	0.12364	0.81389	0.28752	0.71224	0.41571	0.71349
ULK4	5	-0.056567	-0.60423	0.79923	0.94922	0.54569	0.78789
UMOD	4	-0.23098	-1.6526	0.29435	0.71608	0.098408	0.48912
UMODL1	5	0.24756	2.0247	0.030768	0.25828	0.042898	0.3792
UMPS	5	0.027723	0.29636	0.75386	0.93196	0.76695	0.90355
UNC119	5	-0.31015	-2.3875	0.14068	0.54508	0.016965	0.20557
UNC119B	5	0.19231	1.3762	0.098023	0.47344	0.16876	0.55221
UNC13A	5	-0.049997	-0.55106	0.83139	0.95882	0.58159	0.80686
UNC13B	5	-0.1292	-0.91909	0.51266	0.84968	0.35805	0.67707
UNC13C	5	0.04245	0.39908	0.67461	0.9071	0.68984	0.86444
UNC13D	5	-0.095799	-0.83185	0.62996	0.89111	0.4055	0.70811
UNC45A	5	-0.060625	-0.60398	0.77985	0.94211	0.54586	0.78789
UNC45B	5	-0.19341	-2.4624	0.33539	0.75034	0.013802	0.17701
UNC50	5	-0.37205	-2.2477	0.087971	0.44974	0.024598	0.26723
UNC5A	5	0.1256	1.192	0.28118	0.70883	0.23326	0.60122
UNC5B	5	-0.069631	-0.60853	0.74031	0.92948	0.54284	0.7858
UNC5C	5	-0.15321	-1.6859	0.43797	0.81731	0.091816	0.48462
UNC5CL	5	0.089987	1.0246	0.43174	0.81386	0.30557	0.64511
UNC5D	5	0.17009	1.4067	0.14445	0.55118	0.15951	0.54437
UNC79	5	0.0096875	0.091769	0.85516	0.96558	0.92688	0.97339
UNC80	5	0.17216	1.9107	0.13862	0.54153	0.056042	0.42239
UNC93A	5	0.091454	0.9069	0.42536	0.81109	0.36446	0.68189
UNCX	5	0.091022	1.0443	0.42736	0.81232	0.29634	0.63756
UNG	5	-0.048116	-0.71951	0.84039	0.96181	0.47182	0.74713
UNK	5	0.013479	0.17313	0.835	0.96009	0.86255	0.94426
UNKL	13	-0.051234	-0.55084	0.82817	0.95848	0.58175	0.80701
UPB1	5	-0.11553	-1.1691	0.55926	0.86764	0.24238	0.60487
UPF1	5	-1.3767	-4.4127	5.5537e-05	0.0028249	1.0209e-05	0.00091
UPF2	5	-1.4672	-4.0031	0	0	6.2526e-05	0.0033211
UPF3A	5	0.07238	1.0947	0.51649	0.85017	0.27366	0.62564
UPF3B	5	-0.12137	-0.71662	0.53777	0.8588	0.47361	0.74799
UPK1A	5	-0.097075	-0.87737	0.62446	0.88942	0.38029	0.69117
UPK1B	5	0.090084	1.3812	0.43108	0.81303	0.16723	0.55193
UPK2	5	0.012361	0.13749	0.84105	0.96181	0.89065	0.958
